"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.888785292E0,-4.736523152E-1,3.758654906E-1,1.057901645E-1,6.138509116E-1
9.898714292E0,-4.123064715E-1,3.361672452E-1,-6.942866921E-2,5.364936004E-1
9.908642292E0,-3.726495586E-1,2.671598679E-1,8.290942490E-2,4.659571453E-1
9.918570292E0,-6.069888588E-1,2.454702792E-1,1.295725447E-1,6.674430141E-1
9.928499292E0,-5.126734896E-1,3.156017107E-1,8.161368191E-2,6.075354638E-1
9.938427292E0,-2.245990815E-1,3.546043202E-1,4.077263474E-2,4.217242927E-1
9.948355292E0,-2.050222380E-1,4.387584711E-1,3.557796836E-2,4.856015917E-1
9.958284292E0,-3.341683014E-1,4.397708068E-1,3.974802715E-1,6.804831978E-1
9.968212292E0,-4.989709783E-1,4.243045925E-1,8.933960795E-2,6.610506712E-1
9.978140292E0,-3.364283234E-1,3.385077395E-1,-2.151570708E-1,5.235112908E-1
9.988069292E0,-4.940295694E-1,2.424403069E-1,-2.211650848E-2,5.507555336E-1
9.997997292E0,-6.053293459E-1,2.964591143E-1,2.732842416E-1,7.273210434E-1
1.000792529E1,-5.292252760E-1,3.507756364E-1,1.684068274E-1,6.568742646E-1
1.001785429E1,-3.939725999E-1,3.417497282E-1,-3.564053357E-2,5.227595373E-1
1.002778229E1,-4.171814413E-1,2.584434052E-1,1.896526855E-1,5.261192734E-1
1.003771029E1,-5.383159422E-1,1.335218181E-1,4.183203328E-1,6.946970781E-1
1.004763929E1,-4.442194051E-1,1.848695718E-1,-4.903475046E-3,4.811773919E-1
1.005756729E1,-4.480580290E-1,2.314114166E-1,-2.820153040E-1,5.777887787E-1
1.006749529E1,-5.026755548E-1,2.250748256E-1,2.704921961E-2,5.514281919E-1
1.007742429E1,-5.740621642E-1,1.221251014E-1,2.266801786E-1,6.291627867E-1
1.008735229E1,-5.604045302E-1,2.040910141E-1,1.241539299E-2,5.965404609E-1
1.009728029E1,-5.368511416E-1,2.864472011E-1,8.124238372E-2,6.138904399E-1
1.010720929E1,-6.124606832E-1,3.196475819E-1,3.453850883E-1,7.723817219E-1
1.011713729E1,-5.895004946E-1,2.146968949E-1,2.136502433E-1,6.627609043E-1
1.012706529E1,-6.644884041E-1,2.256954527E-1,-4.041244626E-2,7.029341665E-1
1.013699429E1,-5.913576434E-1,2.471405729E-1,-1.000119460E-1,6.486792077E-1
1.014692229E1,-5.882115490E-1,2.033249010E-1,8.436830521E-2,6.280540205E-1
1.015685029E1,-5.534161574E-1,2.220559264E-1,9.933249950E-3,5.963865753E-1
1.016677929E1,-4.918594484E-1,1.631728568E-1,-1.057468951E-2,5.183270418E-1
1.017670729E1,-5.856138504E-1,2.406828349E-1,1.670403332E-1,6.548085840E-1
1.018663529E1,-5.971151043E-1,3.160248298E-1,2.544258016E-1,7.219076321E-1
1.019656429E1,-6.893020139E-1,2.616597941E-1,7.862692416E-2,7.414750889E-1
1.020649229E1,-6.386834720E-1,2.985638196E-1,-7.459293008E-3,7.050621056E-1
1.021642029E1,-6.883348113E-1,2.869838293E-1,-1.152486205E-2,7.458534395E-1
1.022634929E1,-7.063827541E-1,2.563264391E-1,4.578194439E-2,7.528451534E-1
1.023627729E1,-6.163620186E-1,2.035516450E-1,-8.371049345E-2,6.544790729E-1
1.024620529E1,-6.332652958E-1,1.900299406E-1,-1.980978191E-2,6.614595533E-1
1.025613429E1,-6.253790098E-1,2.597806817E-1,5.533980310E-2,6.794463940E-1
1.026606229E1,-7.571650911E-1,2.579377307E-1,-4.095565259E-2,8.009420788E-1
1.027599029E1,-7.096773677E-1,3.359647488E-1,-1.298783541E-2,7.852916417E-1
1.028591929E1,-7.500757076E-1,3.045544200E-1,3.684038222E-2,8.103852020E-1
1.029584729E1,-7.534401955E-1,2.762992852E-1,1.779132307E-2,8.027016596E-1
1.030577529E1,-6.888203495E-1,2.559151788E-1,5.610111058E-2,7.369622699E-1
1.031570429E1,-7.723185159E-1,2.387712887E-1,-4.468149841E-2,8.096196975E-1
1.032563229E1,-7.072118893E-1,2.904742150E-1,8.302753866E-2,7.690367339E-1
1.033556029E1,-7.699014232E-1,3.078719109E-1,2.122539282E-4,8.291763141E-1
1.034548929E1,-7.667155677E-1,3.584602665E-1,1.052732706E-2,8.464380362E-1
1.035541729E1,-8.566896717E-1,3.244441625E-1,5.511527002E-2,9.177248504E-1
1.036534525E1,-8.276598539E-1,3.571219850E-1,-2.168615341E-2,9.016802289E-1
1.037527425E1,-6.775722800E-1,2.595434127E-1,-3.726255119E-2,7.265366305E-1
1.038520225E1,-6.641704617E-1,2.760531174E-1,-6.782302380E-2,7.224456301E-1
1.039513025E1,-6.106818140E-1,2.323598898E-1,-3.250116348E-2,6.542015913E-1
1.040505925E1,-6.458656801E-1,2.227170455E-1,1.911337852E-2,6.834549585E-1
1.041498725E1,-6.308218905E-1,2.500082668E-1,-5.080411792E-2,6.804567947E-1
1.042491525E1,-7.204900389E-1,2.826079375E-1,7.130621016E-2,7.772115016E-1
1.043484425E1,-7.963686255E-1,2.805729420E-1,2.291933119E-2,8.446593747E-1
1.044477225E1,-7.512455893E-1,2.155206031E-1,-1.326230371E-1,7.927218527E-1
1.045470025E1,-8.137822916E-1,1.685128996E-1,-1.836680603E-1,8.511005650E-1
1.046462925E1,-7.537878855E-1,1.136494253E-1,-5.490243137E-2,7.642817839E-1
1.047455725E1,-7.673631468E-1,1.169932287E-1,-3.049381435E-2,7.768291237E-1
1.048448525E1,-7.013912784E-1,1.149314091E-1,1.997642756E-2,7.110260276E-1
1.049441425E1,-7.362979133E-1,9.344212409E-2,1.100562930E-2,7.422851013E-1
1.050434225E1,-7.787981080E-1,1.274691002E-1,3.375188291E-2,7.898823039E-1
1.051427025E1,-8.469586623E-1,7.779170422E-2,-6.776922941E-4,8.505239468E-1
1.052419925E1,-8.756868368E-1,9.679325474E-2,-9.832677841E-3,8.810749411E-1
1.053412725E1,-7.583251056E-1,1.145462603E-1,1.937942684E-2,7.671723234E-1
1.054405525E1,-8.761768334E-1,1.646140858E-1,1.648938203E-1,9.066276042E-1
1.055398425E1,-8.789134765E-1,2.583687436E-1,3.725220162E-1,9.889468941E-1
1.056391225E1,-7.163415125E-1,2.496760170E-1,3.962026548E-1,8.558386645E-1
1.057384025E1,-6.312763654E-1,3.363642598E-1,2.035392380E-1,7.436928036E-1
1.058376925E1,-6.659246995E-1,2.532172918E-1,2.527722090E-1,7.559553505E-1
1.059369725E1,-7.627466970E-1,1.399252045E-1,2.572137541E-1,8.170192788E-1
1.060362525E1,-6.534270801E-1,1.255312599E-1,5.871130764E-2,6.679611245E-1
1.061355425E1,-6.988981719E-1,1.117847117E-1,-1.040430164E-1,7.153876052E-1
1.062348225E1,-7.370105428E-1,1.448563259E-1,1.715403503E-1,7.704505092E-1
1.063341025E1,-7.158624063E-1,1.276666448E-1,2.777789962E-1,7.784079442E-1
1.064333925E1,-5.995055922E-1,7.341394868E-2,2.912427950E-1,6.705362992E-1
1.065326725E1,-5.618791980E-1,-6.003972195E-2,2.939751989E-1,6.369728557E-1
1.066319525E1,-6.849864033E-1,-4.522050206E-2,1.543337488E-1,7.036122316E-1
1.067312425E1,-6.402288180E-1,6.687394761E-2,1.019701785E-1,6.517384303E-1
1.068305225E1,-6.481517952E-1,1.204630212E-1,1.291591465E-2,6.593776687E-1
1.069298025E1,-6.235853764E-1,1.658287170E-1,1.773109674E-2,6.455015700E-1
1.070290925E1,-6.599521342E-1,1.546452958E-1,2.234542698E-1,7.137112845E-1
1.071283725E1,-6.680200493E-1,1.748293726E-1,1.569983250E-1,7.081416312E-1
1.072276525E1,-5.755588321E-1,1.772695253E-1,2.393522644E-1,6.480601518E-1
1.073269325E1,-6.349698322E-1,1.390176983E-1,2.622604859E-1,7.009230848E-1
1.074262225E1,-6.621558036E-1,1.763865957E-1,1.886528116E-1,7.107407563E-1
1.075255025E1,-7.138590040E-1,2.753433385E-1,-1.344801128E-2,7.652381856E-1
1.076247825E1,-5.886012659E-1,3.543153946E-1,-1.624011523E-1,7.059497031E-1
1.077240725E1,-5.627774765E-1,2.849099315E-1,1.872219980E-2,6.310647177E-1
1.078233525E1,-6.146950505E-1,3.176141396E-1,3.228949428E-2,6.926552954E-1
1.079226325E1,-5.503129669E-1,3.192075789E-1,9.827239931E-2,6.437354305E-1
1.080219225E1,-5.357712340E-1,3.066484906E-1,9.686555922E-2,6.248736260E-1
1.081212025E1,-4.936509622E-1,2.250539949E-1,1.791639501E-1,5.713495376E-1
1.082204825E1,-5.629564013E-1,1.826116512E-1,7.984314501E-2,5.971949872E-1
1.083197725E1,-4.431586470E-1,2.840149055E-1,-1.369698572E-1,5.438885868E-1
1.084190525E1,-3.907287839E-1,3.076023908E-1,-1.614305145E-1,5.228269545E-1
1.085183325E1,-3.698498386E-1,3.069545558E-1,-6.747862279E-2,4.853487066E-1
1.086176225E1,-3.457409645E-1,2.043547418E-1,-8.324973285E-2,4.101563032E-1
1.087169025E1,-3.887154414E-1,1.946314435E-1,-1.098206502E-1,4.483767036E-1
1.088161825E1,-3.272336499E-1,2.548999377E-1,1.675636590E-2,4.151344549E-1
1.089154725E1,-4.256789806E-1,2.686731273E-1,8.257145584E-2,5.101038023E-1
1.090147525E1,-4.205147928E-1,2.015267725E-1,-2.937056422E-3,4.663200160E-1
1.091140325E1,-4.112850360E-1,1.693224649E-1,-7.335332036E-3,4.448362452E-1
1.092133225E1,-4.358995481E-1,2.740782569E-1,9.496872246E-2,5.235898826E-1
1.093126025E1,-4.501268470E-1,3.460982659E-1,2.112505460E-1,6.058258671E-1
1.094118825E1,-5.166003335E-1,2.839747059E-1,1.394578475E-1,6.057772110E-1
1.095111725E1,-4.531797514E-1,2.393565767E-1,2.305779326E-1,5.619872249E-1
1.096104525E1,-5.088501415E-1,1.839816172E-1,1.724168479E-1,5.678954758E-1
1.097097325E1,-4.708753994E-1,1.779024864E-1,1.137967569E-1,5.160645680E-1
1.098090225E1,-4.377812552E-1,1.336462998E-1,4.965046227E-2,4.604116954E-1
1.099083025E1,-3.218550155E-1,1.702910561E-1,1.368160754E-1,3.889837185E-1
1.100075825E1,-1.965525462E-1,2.813887017E-1,1.335977679E-1,3.683216915E-1
1.101068725E1,-2.490199777E-1,3.134378754E-1,8.932791352E-2,4.101630495E-1
1.102061525E1,-1.988726483E-1,2.945648540E-1,2.636158705E-2,3.563898381E-1
1.103054325E1,-2.494249704E-1,2.211123137E-1,1.043804008E-1,3.492831791E-1
1.104047125E1,-2.411249209E-1,1.923727372E-1,-9.375250161E-2,3.223942137E-1
1.105040025E1,-2.397822540E-1,1.258650811E-1,-8.008814335E-2,2.824033617E-1
1.106032825E1,-2.448694778E-1,2.528166844E-1,-1.158292490E-1,3.705317153E-1
1.107025625E1,-2.357102530E-1,3.373706387E-1,1.165823704E-1,4.277496001E-1
1.108018525E1,-3.555485724E-1,3.010481736E-1,7.560566783E-2,4.719756426E-1
1.109011325E1,-2.907387650E-1,2.226040115E-1,7.452861071E-3,3.662473489E-1
1.110004125E1,-2.471297190E-1,2.376856252E-1,-4.906574070E-2,3.463740772E-1
1.110997025E1,-1.757225713E-1,2.866421326E-1,2.736029148E-2,3.373288007E-1
1.111989825E1,-1.998242826E-1,2.674412651E-1,1.584004873E-1,3.695203494E-1
1.112982625E1,-2.597483759E-1,3.252085764E-1,-7.264522254E-2,4.225010831E-1
1.113975525E1,-1.619570562E-1,3.777123337E-1,-2.228601927E-1,4.675076048E-1
1.114968325E1,-1.974212962E-1,3.574334224E-1,-8.584706604E-2,4.172571610E-1
1.115961125E1,-1.553390314E-1,3.499364514E-1,4.623334944E-2,3.856465445E-1
1.116954025E1,-1.856838148E-1,3.860969486E-1,-1.360348874E-1,4.495050872E-1
1.117946825E1,-1.092711581E-1,4.204553339E-1,-2.902949613E-1,5.224883141E-1
1.118939625E1,-7.549376674E-2,3.814256811E-1,1.978054583E-2,3.893277912E-1
1.119932525E1,-1.106432073E-1,2.903768954E-1,8.091786325E-2,3.211049070E-1
1.120925325E1,-4.648514517E-2,3.213263906E-1,-8.905543327E-2,3.366636129E-1
1.121918125E1,-1.334577271E-1,3.972741937E-1,-2.152114499E-1,4.711196430E-1
1.122911025E1,-7.963644594E-2,3.800840740E-1,-7.155003905E-2,3.948737455E-1
1.123903825E1,-1.489517523E-1,3.576090581E-1,-1.338684940E-1,4.098678282E-1
1.124896625E1,-6.775000669E-2,3.459974380E-1,-2.739169103E-1,4.464692198E-1
1.125889525E1,1.684940971E-2,3.078117211E-1,-1.390783632E-1,3.381933609E-1
1.126882325E1,1.767247841E-3,3.383801971E-1,-8.075823426E-2,3.478881621E-1
1.127875125E1,2.037520766E-2,3.596514540E-1,-1.207800865E-2,3.604305699E-1
1.128867925E1,1.168661065E-2,3.920984942E-1,-1.067385828E-1,4.065352765E-1
1.129860825E1,6.735510036E-2,3.424451083E-1,-1.501623452E-1,3.799395895E-1
1.130853625E1,-5.029694505E-2,2.881678905E-1,2.941441834E-2,2.939995302E-1
1.131846425E1,7.119277418E-3,3.722181802E-1,-3.994525373E-2,3.744231311E-1
1.132839325E1,3.351287797E-2,3.993751713E-1,-2.068394065E-1,4.510057434E-1
1.133832125E1,-7.933377944E-2,4.385878055E-1,-1.586875856E-1,4.731118911E-1
1.134824925E1,-5.755962543E-2,4.175957897E-1,6.093208015E-2,4.259249610E-1
1.135817825E1,-1.004485137E-1,5.266056503E-1,-3.490203023E-2,5.372351129E-1
1.136810575E1,3.075547725E-2,4.259526303E-1,-5.392828524E-2,4.304530202E-1
1.137803375E1,4.634371564E-2,2.753305295E-1,8.410751939E-2,2.915968369E-1
1.138796275E1,8.275768965E-2,4.203643732E-1,1.143142354E-1,4.434216795E-1
1.139789075E1,3.893434323E-2,5.046749371E-1,-1.532847583E-2,5.064065930E-1
1.140781875E1,4.058384277E-2,5.277601100E-1,-1.735430217E-1,5.570412573E-1
1.141774775E1,8.363045968E-2,5.072271737E-1,-1.129366314E-1,5.263346295E-1
1.142767575E1,-5.384445079E-2,4.734284399E-1,1.060088503E-1,4.881307089E-1
1.143760375E1,-8.081897222E-2,4.471827374E-1,1.730851847E-1,4.862741902E-1
1.144753175E1,-7.138529375E-2,4.378383386E-1,8.178208172E-2,4.510948679E-1
1.145746075E1,1.480558857E-2,3.820024724E-1,1.103813982E-1,3.979059530E-1
1.146738875E1,2.952215329E-2,2.645766046E-1,1.416634172E-1,3.015640247E-1
1.147731675E1,-2.157162108E-2,3.892116873E-1,3.702047646E-2,3.915630064E-1
1.148724575E1,-2.137537390E-2,4.663164715E-1,8.329475641E-2,4.741792643E-1
1.149717375E1,-5.096630506E-2,5.363126496E-1,3.016403139E-2,5.395726931E-1
1.150710175E1,3.718471013E-2,6.169335839E-1,2.098173934E-1,6.526967812E-1
1.151703075E1,-9.085601024E-2,4.600991637E-1,1.816612959E-1,5.029382481E-1
1.152695875E1,-1.366421208E-3,2.963415488E-1,9.531136930E-2,3.112947763E-1
1.153688675E1,1.935472235E-2,3.364473268E-1,1.250853914E-1,3.594687249E-1
1.154681575E1,-4.620118976E-2,4.075921904E-1,-2.140665650E-3,4.102079059E-1
1.155674375E1,2.491272010E-2,3.526248184E-1,-6.089875102E-2,3.587109756E-1
1.156667175E1,2.988489993E-2,5.446654702E-1,6.404396832E-2,5.492314736E-1
1.157660075E1,-1.788071238E-2,6.517735606E-1,4.058037829E-1,7.679877632E-1
1.158652875E1,-1.784325365E-1,5.363878229E-1,2.840056962E-1,6.326209782E-1
1.159645675E1,-7.205589630E-2,4.717459767E-1,-4.096442342E-2,4.789722359E-1
1.160638575E1,-3.311482877E-2,4.542162435E-1,-5.126721740E-2,4.582982820E-1
1.161631375E1,-1.239952511E-1,4.702578969E-1,7.644123495E-2,4.923013044E-1
1.162624175E1,-3.437022597E-2,5.021188268E-1,-7.679148316E-3,5.033523597E-1
1.163616975E1,-5.013234593E-2,5.151582639E-1,-2.100536209E-1,5.585909171E-1
1.164609875E1,-9.950572327E-3,6.133887825E-1,1.753696918E-2,6.137200972E-1
1.165602675E1,-1.494872110E-1,6.828731465E-1,3.323171461E-1,7.740134663E-1
1.166595475E1,-1.670550243E-1,7.609275551E-1,3.068577844E-1,8.373050968E-1
1.167588375E1,-1.296155948E-1,6.368252268E-1,1.033173770E-1,6.580433514E-1
1.168581175E1,-2.818482198E-2,4.645292701E-1,-8.977873385E-2,4.739641843E-1
1.169573975E1,4.584947973E-4,4.351607158E-1,3.299876153E-2,4.364103311E-1
1.170566875E1,-1.702427070E-1,5.035013644E-1,-2.537691593E-2,5.321091910E-1
1.171559675E1,-5.701488420E-2,5.151097320E-1,-3.028389931E-2,5.191395261E-1
1.172552475E1,-3.118334725E-2,4.882898694E-1,9.200769246E-2,4.978602346E-1
1.173545375E1,-7.115432873E-2,5.230973575E-1,2.743104279E-1,5.949285627E-1
1.174538175E1,-1.510753148E-1,5.572213426E-1,3.079915595E-1,6.543532502E-1
1.175530975E1,-1.322678918E-1,6.661550798E-1,1.933060259E-1,7.061335605E-1
1.176523875E1,7.173027948E-2,6.135155940E-1,6.038945854E-2,6.206395925E-1
1.177516675E1,-6.336357169E-2,3.629414630E-1,-9.107915461E-2,3.795218836E-1
1.178509475E1,-8.350664489E-2,4.155405299E-1,-1.229213369E-1,4.413127539E-1
1.179502275E1,-8.488227546E-2,5.577124722E-1,5.864815772E-2,5.671752892E-1
1.180495175E1,-3.117391862E-2,6.018256943E-1,1.865027905E-1,6.308322046E-1
1.181487975E1,-8.082174964E-2,4.579148997E-1,3.173628920E-1,5.629719494E-1
1.182480775E1,-1.292518980E-1,4.487207013E-1,3.534934223E-2,4.683010751E-1
1.183473675E1,-7.323659532E-2,4.699737222E-1,1.661825466E-1,5.038407856E-1
1.184466475E1,-1.282357981E-1,5.343851149E-1,4.419793367E-2,5.513305073E-1
1.185459275E1,-7.649532169E-2,4.704405858E-1,7.925608456E-2,4.831639535E-1
1.186452175E1,-1.313473939E-1,4.285968874E-1,-9.454947710E-4,4.482725998E-1
1.187444975E1,-7.715503380E-2,5.131245292E-1,3.560077250E-2,5.201125808E-1
1.188437775E1,-9.757029489E-3,5.269389782E-1,3.634366125E-1,6.401922037E-1
1.189430675E1,-4.101478256E-2,4.873294643E-1,1.402694410E-1,5.087708081E-1
1.190423475E1,-5.268538646E-2,3.658966092E-1,-5.622916460E-2,3.739221811E-1
1.191416275E1,-1.555162751E-1,3.854619775E-1,-2.300470054E-2,4.162877180E-1
1.192409075E1,-9.391666219E-2,5.241436802E-1,6.338908017E-2,5.362509789E-1
1.193401975E1,-1.340892264E-1,4.985417195E-1,1.256841463E-1,5.313381893E-1
1.194394775E1,-1.402402049E-1,5.324170518E-1,4.337756932E-2,5.522833020E-1
1.195387575E1,-1.871282233E-1,5.053822310E-1,1.612106591E-1,5.625095981E-1
1.196380475E1,-1.908050255E-1,5.406418550E-1,1.567632669E-1,5.943693254E-1
1.197373275E1,-1.654898708E-1,5.026389366E-1,-6.698511779E-2,5.334039782E-1
1.198366075E1,-1.495782083E-1,4.486811230E-1,-1.276084650E-1,4.898696876E-1
1.199358975E1,-1.066988218E-1,4.370040140E-1,-7.023500025E-2,4.552912278E-1
1.200351775E1,-1.248729182E-1,5.114453550E-1,1.083383811E-1,5.375005132E-1
1.201344575E1,-6.265371971E-2,5.953713915E-1,1.706387097E-1,6.225031338E-1
1.202337475E1,-5.081939377E-2,5.539155096E-1,1.130354494E-1,5.676107957E-1
1.203330275E1,-1.030984718E-1,6.264333359E-1,1.462727773E-1,6.514934724E-1
1.204323075E1,-1.058613543E-1,5.982689792E-1,1.143902493E-1,6.182374357E-1
1.205315975E1,-1.878793712E-1,5.249289612E-1,-1.015953720E-1,5.667192357E-1
1.206308775E1,-1.650256750E-1,4.945151807E-1,-1.126179582E-1,5.333493619E-1
1.207301575E1,-2.269894964E-1,5.313895133E-1,1.583361679E-1,5.991405414E-1
1.208294375E1,-1.713651531E-1,6.189639565E-1,1.465300548E-1,6.587514342E-1
1.209287275E1,-1.269078223E-1,5.546426108E-1,7.202483296E-2,5.735168678E-1
1.210280075E1,-1.241770995E-1,5.423507768E-1,7.563081086E-2,5.615018582E-1
1.211272875E1,-5.501133576E-3,5.051920868E-1,1.478468478E-1,5.264104838E-1
1.212265775E1,-6.494063884E-4,5.094323780E-1,-4.210813880E-2,5.111700938E-1
1.213258575E1,1.059992024E-1,5.026072520E-1,-4.162281990E-2,5.153468151E-1
1.214251375E1,1.090834625E-2,4.631731546E-1,-2.333857656E-2,4.638890517E-1
1.215244275E1,-1.830251589E-2,4.932642420E-1,4.058610857E-2,4.952694486E-1
1.216237075E1,-1.425922474E-1,5.042898249E-1,2.969157636E-2,5.249022444E-1
1.217229875E1,-2.657848220E-1,5.640032722E-1,6.609400213E-2,6.269845930E-1
1.218222775E1,-2.184662294E-1,6.046334542E-1,1.727045310E-1,6.656845817E-1
1.219215575E1,-2.478166207E-1,5.751516467E-1,1.021087575E-1,6.345381726E-1
1.220208375E1,-1.801183619E-1,5.111036949E-1,1.506710529E-2,5.421223376E-1
1.221201175E1,-1.483284391E-1,5.069105469E-1,6.527656138E-2,5.321847968E-1
1.222194075E1,-4.180444904E-2,5.797265082E-1,2.030562580E-2,5.815864121E-1
1.223186875E1,-1.861658446E-2,5.040018130E-1,1.557347417E-2,5.045859072E-1
1.224179675E1,-3.061229356E-2,4.870094754E-1,-4.129888415E-2,4.897151616E-1
1.225172575E1,-2.075498432E-2,5.152638792E-1,-2.539855063E-2,5.163068090E-1
1.226165375E1,-2.198591823E-1,5.457172382E-1,-7.059752762E-2,5.925617056E-1
1.227158175E1,-2.150645386E-1,5.234556456E-1,1.394362128E-1,5.828387651E-1
1.228151075E1,-1.946736896E-1,4.402667604E-1,4.516564786E-2,4.835003634E-1
1.229143875E1,-1.657342844E-1,4.202007973E-1,-1.234937793E-1,4.682811940E-1
1.230136675E1,-2.019631941E-1,3.616348295E-1,1.434602666E-1,4.383488677E-1
1.231129575E1,-1.365482730E-1,4.455477463E-1,9.933717728E-2,4.764725594E-1
1.232122375E1,-6.745282196E-2,4.306974996E-1,-1.737535214E-1,4.692978857E-1
1.233115175E1,-1.369007870E-1,4.845641698E-1,-1.403261590E-1,5.227195147E-1
1.234107975E1,-1.080247510E-1,4.893298698E-1,3.426000595E-2,5.022816106E-1
1.235100875E1,-1.347626064E-1,4.859066905E-1,4.130180776E-2,5.059368649E-1
1.236093675E1,-1.342550681E-1,5.458266907E-1,-5.209284425E-3,5.621195035E-1
1.237086550E1,-1.716252080E-1,5.152283939E-1,8.165753603E-2,5.491661526E-1
1.238079450E1,-1.826818543E-1,5.342846890E-1,1.418534517E-2,5.648309595E-1
1.239072250E1,-9.171394296E-2,5.152894973E-1,-7.901634872E-2,5.293187100E-1
1.240065050E1,-1.855574419E-1,4.386495667E-1,-4.170760453E-2,4.781051462E-1
1.241057950E1,-1.988019700E-1,4.461307868E-1,2.615401089E-2,4.891205725E-1
1.242050750E1,-2.695157842E-1,5.167668329E-1,1.202000427E-1,5.950922347E-1
1.243043550E1,-2.610802985E-1,5.166539086E-1,-5.049655437E-3,5.788952259E-1
1.244036350E1,-2.923506962E-1,4.398862528E-1,1.204006022E-1,5.417242379E-1
1.245029250E1,-2.712266064E-1,4.986434976E-1,2.159113616E-1,6.073112265E-1
1.246022050E1,-1.783922638E-1,5.868127854E-1,5.534272671E-2,6.158212909E-1
1.247014850E1,-1.892489353E-1,6.547032349E-1,-4.581761241E-2,6.830451953E-1
1.248007750E1,-1.154651868E-1,5.856188205E-1,6.272249758E-2,6.001797430E-1
1.249000550E1,-6.602325082E-2,4.736777141E-1,2.651887715E-2,4.789915420E-1
1.249993350E1,-6.644593142E-2,4.107124474E-1,-1.044914979E-1,4.289734833E-1
1.250986250E1,-1.677952818E-1,3.230189768E-1,2.236472279E-1,4.272172732E-1
1.251979050E1,-3.291666663E-1,4.071955664E-1,2.188332152E-1,5.674917617E-1
1.252971850E1,-2.798245715E-1,4.212040333E-1,1.822009939E-1,5.375051913E-1
1.253964750E1,-4.227871670E-1,4.055971935E-1,1.353355604E-1,6.013100580E-1
1.254957550E1,-3.930404075E-1,4.799787102E-1,2.665003020E-1,6.751908879E-1
1.255950350E1,-3.783971523E-1,4.984551077E-1,2.075387335E-1,6.593286169E-1
1.256943150E1,-2.666255055E-1,4.396586134E-1,3.947630703E-2,5.157007226E-1
1.257936050E1,-2.801867335E-1,3.712526222E-1,1.155737257E-1,4.792602645E-1
1.258928850E1,-3.006940151E-1,3.697075320E-1,1.461108094E-1,4.984465052E-1
1.259921650E1,-2.274239445E-1,5.653333676E-1,1.369792128E-1,6.245692690E-1
1.260914550E1,-3.304342695E-1,6.614498254E-1,9.535288453E-2,7.455164992E-1
1.261907350E1,-3.485936017E-1,5.046389037E-1,3.673098081E-1,7.149086777E-1
1.262900150E1,-3.846560850E-1,4.382795476E-1,3.162653697E-1,6.633800190E-1
1.263893050E1,-3.590591676E-1,4.677917971E-1,2.219632298E-1,6.300954901E-1
1.264885850E1,-3.743198157E-1,4.838789492E-1,1.653849864E-1,6.337241953E-1
1.265878650E1,-4.079728076E-1,4.909173158E-1,1.347151709E-1,6.523724396E-1
1.266871450E1,-3.550299975E-1,4.580339637E-1,-3.577209592E-2,5.806212654E-1
1.267864350E1,-3.815909746E-1,3.529869438E-1,1.383310890E-1,5.379097922E-1
1.268857150E1,-3.371276504E-1,3.521813436E-1,2.826175672E-1,5.635241261E-1
1.269849950E1,-3.505377278E-1,4.314970332E-1,3.778061450E-1,6.721635750E-1
1.270842850E1,-3.325264764E-1,5.129950865E-1,1.728770238E-1,6.353143172E-1
1.271835650E1,-4.043980392E-1,5.505321279E-1,2.123889989E-1,7.153547964E-1
1.272828450E1,-5.848887956E-1,4.906772145E-1,2.720884860E-1,8.104882333E-1
1.273821350E1,-6.103665029E-1,3.516372968E-1,1.204707688E-1,7.146392534E-1
1.274814150E1,-6.309767687E-1,4.778723969E-1,-1.740716100E-2,7.917049448E-1
1.275806950E1,-5.544449019E-1,5.004474002E-1,2.825702047E-1,7.985628780E-1
1.276799750E1,-5.941976360E-1,3.124535698E-1,4.086174631E-1,7.859174862E-1
1.277792650E1,-4.820724519E-1,3.502841049E-1,3.429146397E-1,6.875196384E-1
1.278785450E1,-3.837578796E-1,3.808904050E-1,2.050577599E-1,5.782700889E-1
1.279778250E1,-4.104818478E-1,4.065216748E-1,1.460616928E-1,5.958936462E-1
1.280771150E1,-4.504301713E-1,4.090290705E-1,1.317067784E-1,6.225261402E-1
1.281763950E1,-5.813447251E-1,4.344369036E-1,1.045634186E-1,7.332329924E-1
1.282756750E1,-6.203781787E-1,4.129909611E-1,1.713099700E-1,7.647076071E-1
1.283749650E1,-7.738624732E-1,4.978335486E-1,2.149875015E-1,9.449449695E-1
1.284742450E1,-7.083265147E-1,6.573808942E-1,2.025381947E-1,9.873691366E-1
1.285735250E1,-6.316877170E-1,5.732712917E-1,1.079243982E-1,8.598354618E-1
1.286728050E1,-6.989299661E-1,5.045133347E-1,2.177842247E-1,8.890819821E-1
1.287720950E1,-6.112633927E-1,5.135669442E-1,2.655056906E-1,8.413603349E-1
1.288713750E1,-5.469734759E-1,4.318542616E-1,-1.514037091E-1,7.131627933E-1
1.289706550E1,-5.587143195E-1,4.259753613E-1,-7.581324399E-2,7.066571638E-1
1.290699450E1,-6.748211651E-1,5.015416335E-1,4.050740504E-1,9.332805587E-1
1.291692250E1,-6.238347602E-1,4.196933321E-1,2.899552381E-1,8.058451099E-1
1.292685050E1,-6.569434494E-1,4.936262212E-1,-5.906331003E-2,8.238507246E-1
