"Time (s)","Recording (a.u.)"
1.564583333E-2,-2.081733570E-2
1.566666667E-2,-2.067259327E-2
1.568750000E-2,-2.006898075E-2
1.570833333E-2,-1.955349371E-2
1.572916667E-2,-1.936468296E-2
1.575000000E-2,-1.905953512E-2
1.577083333E-2,-1.875456981E-2
1.579166667E-2,-1.855877042E-2
1.581250000E-2,-1.820996031E-2
1.583333333E-2,-1.803617366E-2
1.585416667E-2,-1.829458401E-2
1.587500000E-2,-1.866835542E-2
1.589583333E-2,-1.892244816E-2
1.591666667E-2,-1.913445443E-2
1.593750000E-2,-1.938645169E-2
1.595833333E-2,-1.953278296E-2
1.597916667E-2,-1.986517385E-2
1.600000000E-2,-2.065908164E-2
1.602083333E-2,-2.120557427E-2
1.604166667E-2,-2.134390175E-2
1.606250000E-2,-2.157268114E-2
1.608333333E-2,-2.162875235E-2
1.610416667E-2,-2.156640217E-2
1.612500000E-2,-2.196848206E-2
1.614583333E-2,-2.284631133E-2
1.616666667E-2,-2.386805788E-2
1.618750000E-2,-2.489288151E-2
1.620833333E-2,-2.592535689E-2
1.622916667E-2,-2.675836161E-2
1.625000000E-2,-2.742674574E-2
1.627083333E-2,-2.833394334E-2
1.629166667E-2,-2.929020301E-2
1.631250000E-2,-3.021267056E-2
1.633333333E-2,-3.118689731E-2
1.635416667E-2,-3.184002638E-2
1.637500000E-2,-3.241721541E-2
1.639583333E-2,-3.294943273E-2
1.641666667E-2,-3.322960436E-2
1.643750000E-2,-3.379338980E-2
1.645833333E-2,-3.449494019E-2
1.647916667E-2,-3.494387865E-2
1.650000000E-2,-3.530898690E-2
1.652083333E-2,-3.551657870E-2
1.654166667E-2,-3.546088189E-2
1.656250000E-2,-3.527705744E-2
1.658333333E-2,-3.491436690E-2
1.660416667E-2,-3.429635242E-2
1.662500000E-2,-3.372035176E-2
1.664583333E-2,-3.316699713E-2
1.666666667E-2,-3.240934387E-2
1.668750000E-2,-3.149250895E-2
1.670833333E-2,-3.090960532E-2
1.672916667E-2,-3.107194230E-2
1.675000000E-2,-3.110386804E-2
1.677083333E-2,-3.056743369E-2
1.679166667E-2,-3.003306687E-2
1.681250000E-2,-2.956288308E-2
1.683333333E-2,-2.923515439E-2
1.685416667E-2,-2.927636355E-2
1.687500000E-2,-2.958767861E-2
1.689583333E-2,-2.975980937E-2
1.691666667E-2,-2.992361225E-2
1.693750000E-2,-3.022558242E-2
1.695833333E-2,-3.027372621E-2
1.697916667E-2,-3.022013046E-2
1.700000000E-2,-3.018206730E-2
1.702083333E-2,-3.039193153E-2
1.704166667E-2,-3.082286008E-2
1.706250000E-2,-3.053285182E-2
1.708333333E-2,-2.990835905E-2
1.710416667E-2,-2.999292687E-2
1.712500000E-2,-3.017111123E-2
1.714583333E-2,-3.000520170E-2
1.716666667E-2,-3.009063378E-2
1.718750000E-2,-3.016889095E-2
1.720833333E-2,-2.997076511E-2
1.722916667E-2,-2.996423468E-2
1.725000000E-2,-3.014587052E-2
1.727083333E-2,-3.011392057E-2
1.729166667E-2,-3.003736213E-2
1.731250000E-2,-3.039079718E-2
1.733333333E-2,-3.066067770E-2
1.735416667E-2,-3.053751960E-2
1.737500000E-2,-3.067426011E-2
1.739583333E-2,-3.106316552E-2
1.741666667E-2,-3.108029068E-2
1.743750000E-2,-3.094557673E-2
1.745833333E-2,-3.100314923E-2
1.747916667E-2,-3.042885661E-2
1.750000000E-2,-2.951801568E-2
1.752083333E-2,-2.925842255E-2
1.754166667E-2,-2.887479216E-2
1.756250000E-2,-2.810712159E-2
1.758333333E-2,-2.756575122E-2
1.760416667E-2,-2.701527812E-2
1.762500000E-2,-2.629227377E-2
1.764583333E-2,-2.580703422E-2
1.766666667E-2,-2.573193237E-2
1.768750000E-2,-2.589990199E-2
1.770833333E-2,-2.637038380E-2
1.772916667E-2,-2.698688395E-2
1.775000000E-2,-2.754499950E-2
1.777083333E-2,-2.829001471E-2
1.779166667E-2,-2.925996855E-2
1.781250000E-2,-3.018864244E-2
1.783333333E-2,-3.092032298E-2
1.785416667E-2,-3.149070218E-2
1.787500000E-2,-3.184534237E-2
1.789583333E-2,-3.216847405E-2
1.791666667E-2,-3.253960982E-2
1.793750000E-2,-3.279531747E-2
1.795833333E-2,-3.295649961E-2
1.797916667E-2,-3.287679702E-2
1.800000000E-2,-3.257819265E-2
1.802083333E-2,-3.215789795E-2
1.804166667E-2,-3.181720898E-2
1.806250000E-2,-3.154294193E-2
1.808333333E-2,-3.111045063E-2
1.810416667E-2,-3.060120530E-2
1.812500000E-2,-2.985194884E-2
1.814583333E-2,-2.913994715E-2
1.816666667E-2,-2.847395837E-2
1.818750000E-2,-2.749443799E-2
1.820833333E-2,-2.663250640E-2
1.822916667E-2,-2.572092414E-2
1.825000000E-2,-2.462427691E-2
1.827083333E-2,-2.381331846E-2
1.829166667E-2,-2.299371362E-2
1.831250000E-2,-2.198675834E-2
1.833333333E-2,-2.115241811E-2
1.835416667E-2,-2.033942938E-2
1.837500000E-2,-1.943356358E-2
1.839583333E-2,-1.899913885E-2
1.841666667E-2,-1.904254407E-2
1.843750000E-2,-1.912172325E-2
1.845833333E-2,-1.954005286E-2
1.847916667E-2,-2.022226714E-2
1.850000000E-2,-2.063097991E-2
1.852083333E-2,-2.114056423E-2
1.854166667E-2,-2.187943086E-2
1.856250000E-2,-2.243611217E-2
1.858333333E-2,-2.314871177E-2
1.860416667E-2,-2.409278229E-2
1.862500000E-2,-2.475747466E-2
1.864583333E-2,-2.526629716E-2
1.866666667E-2,-2.577894740E-2
1.868750000E-2,-2.603287995E-2
1.870833333E-2,-2.615533397E-2
1.872916667E-2,-2.628140897E-2
1.875000000E-2,-2.618088573E-2
1.877083333E-2,-2.590740845E-2
1.879166667E-2,-2.558812313E-2
1.881250000E-2,-2.504070662E-2
1.883333333E-2,-2.444070764E-2
1.885416667E-2,-2.396791428E-2
1.887500000E-2,-2.322546765E-2
1.889583333E-2,-2.239131927E-2
1.891666667E-2,-2.198867500E-2
1.893750000E-2,-2.181877568E-2
1.895833333E-2,-2.174809948E-2
1.897916667E-2,-2.178569511E-2
1.900000000E-2,-2.167066745E-2
1.902083333E-2,-2.147387713E-2
1.904166667E-2,-2.140601166E-2
1.906250000E-2,-2.147045359E-2
1.908333333E-2,-2.167915553E-2
1.910416667E-2,-2.182107791E-2
1.912500000E-2,-2.182822675E-2
1.914583333E-2,-2.186867222E-2
1.916666667E-2,-2.176089957E-2
1.918750000E-2,-2.150448970E-2
1.920833333E-2,-2.118545584E-2
1.922916667E-2,-2.080751397E-2
1.925000000E-2,-2.047207579E-2
1.927083333E-2,-2.003402077E-2
1.929166667E-2,-1.958130114E-2
1.931250000E-2,-1.922933012E-2
1.933333333E-2,-1.847670414E-2
1.935416667E-2,-1.750261895E-2
1.937500000E-2,-1.705454104E-2
1.939583333E-2,-1.648837328E-2
1.941666667E-2,-1.566886157E-2
1.943750000E-2,-1.538526639E-2
1.945833333E-2,-1.504216250E-2
1.947916667E-2,-1.427780464E-2
1.950000000E-2,-1.348954719E-2
1.952083333E-2,-1.271416340E-2
1.954166667E-2,-1.173256338E-2
1.956250000E-2,-1.069859415E-2
1.958333333E-2,-9.989808314E-3
1.960416667E-2,-9.269670583E-3
1.962500000E-2,-8.643451147E-3
1.964583333E-2,-8.437572978E-3
1.966666667E-2,-8.260247298E-3
1.968750000E-2,-7.987221703E-3
1.970833333E-2,-7.801302709E-3
1.972916667E-2,-7.669700310E-3
1.975000000E-2,-7.576013915E-3
1.977083333E-2,-7.665949874E-3
1.979166667E-2,-7.850951515E-3
1.981250000E-2,-8.090822026E-3
1.983333333E-2,-8.578795940E-3
1.985416667E-2,-9.151387960E-3
1.987500000E-2,-9.584366344E-3
1.989583333E-2,-1.005476434E-2
1.991666667E-2,-1.054696552E-2
1.993750000E-2,-1.095192879E-2
1.995833333E-2,-1.155836880E-2
1.997916667E-2,-1.233766414E-2
2.000000000E-2,-1.306225918E-2
2.002083333E-2,-1.364269387E-2
2.004166667E-2,-1.385298371E-2
2.006250000E-2,-1.379890367E-2
2.008333333E-2,-1.361307688E-2
2.010416667E-2,-1.332270075E-2
2.012500000E-2,-1.321598608E-2
2.014583333E-2,-1.320455410E-2
2.016666667E-2,-1.302062161E-2
2.018750000E-2,-1.250055246E-2
2.020833333E-2,-1.162632927E-2
2.022916667E-2,-1.084287651E-2
2.025000000E-2,-1.018046029E-2
2.027083333E-2,-9.724071249E-3
2.029166667E-2,-9.644532576E-3
2.031250000E-2,-9.160120972E-3
2.033333333E-2,-8.399274200E-3
2.035416667E-2,-8.005870506E-3
2.037500000E-2,-7.546178065E-3
2.039583333E-2,-7.091887295E-3
2.041666667E-2,-6.833752617E-3
2.043750000E-2,-6.322464440E-3
2.045833333E-2,-5.735810380E-3
2.047916667E-2,-5.348730367E-3
2.050000000E-2,-4.987127148E-3
2.052083333E-2,-4.805036820E-3
2.054166667E-2,-4.914220888E-3
2.056250000E-2,-5.127018318E-3
2.058333333E-2,-5.438284017E-3
2.060416667E-2,-5.884420127E-3
2.062500000E-2,-6.201769225E-3
2.064583333E-2,-6.373887416E-3
2.066666667E-2,-6.641324610E-3
2.068750000E-2,-6.856394932E-3
2.070833333E-2,-6.998318247E-3
2.072916667E-2,-7.136634551E-3
2.075000000E-2,-7.304900326E-3
2.077083333E-2,-7.646152750E-3
2.079166667E-2,-7.952457294E-3
2.081250000E-2,-8.267089725E-3
2.083333333E-2,-8.791979402E-3
2.085416667E-2,-9.159303270E-3
2.087500000E-2,-9.414859116E-3
2.089583333E-2,-1.000941172E-2
2.091666667E-2,-1.054109447E-2
2.093750000E-2,-1.087562554E-2
2.095833333E-2,-1.142210513E-2
2.097916667E-2,-1.183945499E-2
2.100000000E-2,-1.209929679E-2
2.102083333E-2,-1.240715478E-2
2.104166667E-2,-1.239382476E-2
2.106250000E-2,-1.220514346E-2
2.108333333E-2,-1.196861826E-2
2.110416667E-2,-1.140968036E-2
2.112500000E-2,-1.094974205E-2
2.114583333E-2,-1.075728051E-2
2.116666667E-2,-1.032932382E-2
2.118750000E-2,-9.724996984E-3
2.120833333E-2,-9.079720825E-3
2.122916667E-2,-8.350488730E-3
2.125000000E-2,-7.811737247E-3
2.127083333E-2,-7.357759401E-3
2.129166667E-2,-7.031494752E-3
2.131250000E-2,-7.128649391E-3
2.133333333E-2,-7.219560444E-3
2.135416667E-2,-7.178771310E-3
2.137500000E-2,-7.009970956E-3
2.139583333E-2,-6.555577740E-3
2.141666667E-2,-6.184118334E-3
2.143750000E-2,-5.983420182E-3
2.145833333E-2,-5.817298312E-3
2.147916667E-2,-5.650137085E-3
2.150000000E-2,-5.413660780E-3
2.152083333E-2,-5.039471202E-3
2.154166667E-2,-4.707552027E-3
2.156250000E-2,-4.722052719E-3
2.158333333E-2,-5.175863393E-3
2.160416667E-2,-5.522873253E-3
2.162500000E-2,-5.428713746E-3
2.164583333E-2,-5.742016714E-3
2.166666667E-2,-5.674476735E-3
2.168750000E-2,-5.122701637E-3
2.170833333E-2,-5.241012201E-3
2.172916667E-2,-4.949075170E-3
2.175000000E-2,-4.489057697E-3
2.177083333E-2,-4.309038632E-3
2.179166667E-2,-3.942340147E-3
2.181250000E-2,-3.490243806E-3
2.183333333E-2,-3.085810691E-3
2.185416667E-2,-3.191028023E-3
2.187500000E-2,-3.084558528E-3
2.189583333E-2,-2.815437969E-3
2.191666667E-2,-2.635176759E-3
2.193750000E-2,-1.877430361E-3
2.195833333E-2,-1.054744585E-3
2.197916667E-2,-3.547432716E-4
2.200000000E-2,3.805994056E-4
2.202083333E-2,1.138717751E-3
2.204166667E-2,1.948623802E-3
2.206250000E-2,2.914340934E-3
2.208333333E-2,4.048404749E-3
2.210416667E-2,5.104089156E-3
2.212500000E-2,6.139605306E-3
2.214583333E-2,7.025363855E-3
2.216666667E-2,7.790885400E-3
2.218750000E-2,8.664938621E-3
2.220833333E-2,9.692085907E-3
2.222916667E-2,1.077716984E-2
2.225000000E-2,1.167013869E-2
2.227083333E-2,1.247199252E-2
2.229166667E-2,1.321511902E-2
2.231250000E-2,1.379471552E-2
2.233333333E-2,1.432956755E-2
2.235416667E-2,1.469962858E-2
2.237500000E-2,1.469891146E-2
2.239583333E-2,1.474533044E-2
2.241666667E-2,1.492242329E-2
2.243750000E-2,1.474255230E-2
2.245833333E-2,1.447867975E-2
2.247916667E-2,1.416453999E-2
2.250000000E-2,1.374117471E-2
2.252083333E-2,1.359623671E-2
2.254166667E-2,1.353765838E-2
2.256250000E-2,1.337378006E-2
2.258333333E-2,1.307883114E-2
2.260416667E-2,1.273481268E-2
2.262500000E-2,1.236632094E-2
2.264583333E-2,1.195275038E-2
2.266666667E-2,1.165763475E-2
2.268750000E-2,1.144721266E-2
2.270833333E-2,1.165333577E-2
2.272916667E-2,1.204852946E-2
2.275000000E-2,1.184698753E-2
2.277083333E-2,1.149547938E-2
2.279166667E-2,1.143149100E-2
2.281250000E-2,1.122393552E-2
2.283333333E-2,1.089729927E-2
2.285416667E-2,1.059709676E-2
2.287500000E-2,1.004949026E-2
2.289583333E-2,9.363379329E-3
2.291666667E-2,8.759515360E-3
2.293750000E-2,8.185705170E-3
2.295833333E-2,7.540164515E-3
2.297916667E-2,6.676398218E-3
2.300000000E-2,5.677157547E-3
2.302083333E-2,4.595908336E-3
2.304166667E-2,3.527060617E-3
2.306250000E-2,2.672446426E-3
2.308333333E-2,1.939522917E-3
2.310416667E-2,1.361389412E-3
2.312500000E-2,8.446861757E-4
2.314583333E-2,9.855875396E-5
2.316666667E-2,-6.213033339E-4
2.318750000E-2,-1.023747725E-3
2.320833333E-2,-1.027065795E-3
2.322916667E-2,-5.121694994E-4
2.325000000E-2,2.418679942E-4
2.327083333E-2,1.087291515E-3
2.329166667E-2,2.168065403E-3
2.331250000E-2,3.438544227E-3
2.333333333E-2,4.982860293E-3
2.335416667E-2,6.751629058E-3
2.337500000E-2,8.614564314E-3
2.339583333E-2,1.035299897E-2
2.341666667E-2,1.175403409E-2
2.343750000E-2,1.303031761E-2
2.345833333E-2,1.416362170E-2
2.347916667E-2,1.516269147E-2
2.350000000E-2,1.601014659E-2
2.352083333E-2,1.668876596E-2
2.354166667E-2,1.716912165E-2
2.356250000E-2,1.714574359E-2
2.358333333E-2,1.708089747E-2
2.360416667E-2,1.683958434E-2
2.362500000E-2,1.601384208E-2
2.364583333E-2,1.530938782E-2
2.366666667E-2,1.461976022E-2
2.368750000E-2,1.365498547E-2
2.370833333E-2,1.266363077E-2
2.372916667E-2,1.161483489E-2
2.375000000E-2,1.052444428E-2
2.377083333E-2,9.391939268E-3
2.379166667E-2,8.540455252E-3
2.381250000E-2,8.085338399E-3
2.383333333E-2,7.556004915E-3
2.385416667E-2,7.177566178E-3
2.387500000E-2,7.032555062E-3
2.389583333E-2,6.851840764E-3
2.391666667E-2,6.943075918E-3
2.393750000E-2,6.866819225E-3
2.395833333E-2,6.614834070E-3
2.397916667E-2,6.901433691E-3
2.400000000E-2,7.175927050E-3
2.402083333E-2,7.289404515E-3
2.404166667E-2,7.583811879E-3
2.406250000E-2,7.727594115E-3
2.408333333E-2,7.694430649E-3
2.410416667E-2,7.895379327E-3
2.412500000E-2,8.328149095E-3
2.414583333E-2,8.749910630E-3
2.416666667E-2,9.518570267E-3
2.418750000E-2,1.030392945E-2
2.420833333E-2,1.071208157E-2
2.422916667E-2,1.156974770E-2
2.425000000E-2,1.254939940E-2
2.427083333E-2,1.307462715E-2
2.429166667E-2,1.388746686E-2
2.431250000E-2,1.481983718E-2
2.433333333E-2,1.526745968E-2
2.435416667E-2,1.579370908E-2
2.437500000E-2,1.636863686E-2
2.439583333E-2,1.662878506E-2
2.441666667E-2,1.694340073E-2
2.443750000E-2,1.691421121E-2
2.445833333E-2,1.647956669E-2
2.447916667E-2,1.615830511E-2
2.450000000E-2,1.572524384E-2
2.452083333E-2,1.530048903E-2
2.454166667E-2,1.500650682E-2
2.456250000E-2,1.451557688E-2
2.458333333E-2,1.403543167E-2
2.460416667E-2,1.355845574E-2
2.462500000E-2,1.276946906E-2
2.464583333E-2,1.207390241E-2
2.466666667E-2,1.153302286E-2
2.468750000E-2,1.086312253E-2
2.470833333E-2,1.027918048E-2
2.472916667E-2,9.765218943E-3
2.475000000E-2,9.114393964E-3
2.477083333E-2,8.321356028E-3
2.479166667E-2,7.462420501E-3
2.481250000E-2,6.515449844E-3
2.483333333E-2,5.472172052E-3
2.485416667E-2,4.567327909E-3
2.487500000E-2,3.761656117E-3
2.489583333E-2,3.011409659E-3
2.491666667E-2,2.378796693E-3
2.493750000E-2,1.653175685E-3
2.495833333E-2,9.164788062E-4
2.497916667E-2,3.038113355E-4
2.500000000E-2,-2.373653697E-4
2.502083333E-2,-7.159626111E-4
2.504166667E-2,-8.188162465E-4
2.506250000E-2,-5.466457224E-4
2.508333333E-2,-2.532271901E-4
2.510416667E-2,4.790334788E-4
2.512500000E-2,1.591582899E-3
2.514583333E-2,2.578358166E-3
2.516666667E-2,3.583523445E-3
2.518750000E-2,4.731842317E-3
2.520833333E-2,5.846197717E-3
2.522916667E-2,6.681008264E-3
2.525000000E-2,7.472942583E-3
2.527083333E-2,8.245847188E-3
2.529166667E-2,8.717516437E-3
2.531250000E-2,9.070494212E-3
2.533333333E-2,9.230374359E-3
2.535416667E-2,9.148437530E-3
2.537500000E-2,9.153533727E-3
2.539583333E-2,9.317895398E-3
2.541666667E-2,9.625468403E-3
2.543750000E-2,9.947678074E-3
2.545833333E-2,9.897764772E-3
2.547916667E-2,9.457690641E-3
2.550000000E-2,8.968695067E-3
2.552083333E-2,8.490510285E-3
2.554166667E-2,8.074298501E-3
2.556250000E-2,7.850271650E-3
2.558333333E-2,7.568140980E-3
2.560416667E-2,7.258163299E-3
2.562500000E-2,7.124385331E-3
2.564583333E-2,7.018088363E-3
2.566666667E-2,7.020581514E-3
2.568750000E-2,6.983847357E-3
2.570833333E-2,6.680130959E-3
2.572916667E-2,6.459789351E-3
2.575000000E-2,6.380734034E-3
2.577083333E-2,6.394189782E-3
2.579166667E-2,6.681082770E-3
2.581250000E-2,6.922430359E-3
2.583333333E-2,6.925569847E-3
2.585416667E-2,7.017336320E-3
2.587500000E-2,7.120274939E-3
2.589583333E-2,6.948406342E-3
2.591666667E-2,6.681345403E-3
2.593750000E-2,6.432130001E-3
2.595833333E-2,5.910285749E-3
2.597916667E-2,5.572446156E-3
2.600000000E-2,5.827607587E-3
2.602083333E-2,6.116623525E-3
2.604166667E-2,6.544272881E-3
2.606250000E-2,7.015427575E-3
2.608333333E-2,7.006524596E-3
2.610416667E-2,6.967544556E-3
2.612500000E-2,7.106523961E-3
2.614583333E-2,7.200065069E-3
2.616666667E-2,7.465850562E-3
2.618750000E-2,8.103913628E-3
2.620833333E-2,8.809365332E-3
2.622916667E-2,9.253202006E-3
2.625000000E-2,9.614036418E-3
2.627083333E-2,9.994972497E-3
2.629166667E-2,1.023605000E-2
2.631250000E-2,1.035676431E-2
2.633333333E-2,1.049926598E-2
2.635416667E-2,1.055203285E-2
2.637500000E-2,1.030057296E-2
2.639583333E-2,1.002206746E-2
2.641666667E-2,9.758923203E-3
2.643750000E-2,9.066008963E-3
2.645833333E-2,8.344080299E-3
2.647916667E-2,7.897368632E-3
2.650000000E-2,7.249309681E-3
2.652083333E-2,6.630696356E-3
2.654166667E-2,6.225460209E-3
2.656250000E-2,5.712544546E-3
2.658333333E-2,5.355781410E-3
2.660416667E-2,5.344771314E-3
2.662500000E-2,5.319762044E-3
2.664583333E-2,5.361363292E-3
2.666666667E-2,5.879311357E-3
2.668750000E-2,6.615039892E-3
2.670833333E-2,7.342240307E-3
2.672916667E-2,8.265307173E-3
2.675000000E-2,9.329847060E-3
2.677083333E-2,1.051805541E-2
2.679166667E-2,1.181187667E-2
2.681250000E-2,1.303841174E-2
2.683333333E-2,1.409261208E-2
2.685416667E-2,1.493822224E-2
2.687500000E-2,1.562811993E-2
2.689583333E-2,1.629598811E-2
2.691666667E-2,1.729298569E-2
2.693750000E-2,1.851711236E-2
2.695833333E-2,1.955394633E-2
2.697916667E-2,2.052118070E-2
2.700000000E-2,2.129372954E-2
2.702083333E-2,2.198428661E-2
2.704166667E-2,2.273204736E-2
2.706250000E-2,2.324911393E-2
2.708333333E-2,2.385146543E-2
2.710416667E-2,2.425289527E-2
2.712500000E-2,2.418313920E-2
2.714583333E-2,2.414217591E-2
2.716666667E-2,2.393485606E-2
2.718750000E-2,2.346672118E-2
2.720833333E-2,2.294655889E-2
2.722916667E-2,2.221620269E-2
2.725000000E-2,2.124894224E-2
2.727083333E-2,2.021257766E-2
2.729166667E-2,1.914165914E-2
2.731250000E-2,1.802875847E-2
2.733333333E-2,1.705198735E-2
2.735416667E-2,1.626239531E-2
2.737500000E-2,1.547209825E-2
2.739583333E-2,1.471970044E-2
2.741666667E-2,1.415254176E-2
2.743750000E-2,1.356753893E-2
2.745833333E-2,1.295947097E-2
2.747916667E-2,1.262202486E-2
2.750000000E-2,1.229140162E-2
2.752083333E-2,1.202012599E-2
2.754166667E-2,1.234845072E-2
2.756250000E-2,1.275536697E-2
2.758333333E-2,1.297934726E-2
2.760416667E-2,1.333853509E-2
2.762500000E-2,1.333891973E-2
2.764583333E-2,1.343277469E-2
2.766666667E-2,1.404719800E-2
2.768750000E-2,1.457075309E-2
2.770833333E-2,1.534996554E-2
2.772916667E-2,1.653238945E-2
2.775000000E-2,1.774296351E-2
2.777083333E-2,1.897842810E-2
2.779166667E-2,2.043198049E-2
2.781250000E-2,2.191482298E-2
2.783333333E-2,2.325603366E-2
2.785416667E-2,2.468543500E-2
2.787500000E-2,2.575030178E-2
2.789583333E-2,2.641821094E-2
2.791666667E-2,2.695988491E-2
2.793750000E-2,2.784582041E-2
2.795833333E-2,2.887377888E-2
2.797916667E-2,2.878421172E-2
2.800000000E-2,2.870516479E-2
2.802083333E-2,2.891807258E-2
2.804166667E-2,2.820602059E-2
2.806250000E-2,2.801447175E-2
2.808333333E-2,2.852944285E-2
2.810416667E-2,2.837098762E-2
2.812500000E-2,2.809556574E-2
2.814583333E-2,2.786764130E-2
2.816666667E-2,2.718861029E-2
2.818750000E-2,2.665026486E-2
2.820833333E-2,2.644093335E-2
2.822916667E-2,2.612156793E-2
2.825000000E-2,2.561974153E-2
2.827083333E-2,2.488924190E-2
2.829166667E-2,2.405546978E-2
2.831250000E-2,2.331997082E-2
2.833333333E-2,2.268254012E-2
2.835416667E-2,2.217931673E-2
2.837500000E-2,2.170791477E-2
2.839583333E-2,2.117494866E-2
2.841666667E-2,2.070504427E-2
2.843750000E-2,2.035833895E-2
2.845833333E-2,2.012667060E-2
2.847916667E-2,2.010102756E-2
2.850000000E-2,2.021494135E-2
2.852083333E-2,2.026757598E-2
2.854166667E-2,2.038916200E-2
2.856250000E-2,2.060973272E-2
2.858333333E-2,2.072069421E-2
2.860416667E-2,2.084209956E-2
2.862500000E-2,2.116737887E-2
2.864583333E-2,2.152996697E-2
2.866666667E-2,2.188947611E-2
2.868750000E-2,2.244863845E-2
2.870833333E-2,2.309086360E-2
2.872916667E-2,2.384762093E-2
2.875000000E-2,2.461840212E-2
2.877083333E-2,2.517266013E-2
2.879166667E-2,2.578635141E-2
2.881250000E-2,2.632299066E-2
2.883333333E-2,2.661606856E-2
2.885416667E-2,2.690703049E-2
2.887500000E-2,2.720709890E-2
2.889583333E-2,2.753896639E-2
2.891666667E-2,2.801233158E-2
2.893750000E-2,2.864356153E-2
2.895833333E-2,2.921161428E-2
2.897916667E-2,2.954703942E-2
2.900000000E-2,2.970206551E-2
2.902083333E-2,2.968076989E-2
2.904166667E-2,2.954842895E-2
2.906250000E-2,2.918318287E-2
2.908333333E-2,2.878589928E-2
2.910416667E-2,2.879714407E-2
2.912500000E-2,2.852822468E-2
2.914583333E-2,2.786167711E-2
2.916666667E-2,2.748873271E-2
2.918750000E-2,2.744220942E-2
2.920833333E-2,2.753743902E-2
2.922916667E-2,2.726657875E-2
2.925000000E-2,2.714516781E-2
2.927083333E-2,2.712377533E-2
2.929166667E-2,2.646865882E-2
2.931250000E-2,2.582281083E-2
2.933333333E-2,2.502103150E-2
2.935416667E-2,2.425670810E-2
2.937500000E-2,2.371865138E-2
2.939583333E-2,2.318706736E-2
2.941666667E-2,2.314675227E-2
2.943750000E-2,2.281087264E-2
2.945833333E-2,2.210122347E-2
2.947916667E-2,2.183132060E-2
2.950000000E-2,2.159907669E-2
2.952083333E-2,2.140275389E-2
2.954166667E-2,2.176928520E-2
2.956250000E-2,2.225238830E-2
2.958333333E-2,2.255955338E-2
2.960416667E-2,2.311169729E-2
2.962500000E-2,2.360398695E-2
2.964583333E-2,2.385148779E-2
2.966666667E-2,2.416848019E-2
2.968750000E-2,2.477249503E-2
2.970833333E-2,2.566863224E-2
2.972916667E-2,2.646344341E-2
2.975000000E-2,2.711611427E-2
2.977083333E-2,2.755557001E-2
2.979166667E-2,2.758612111E-2
2.981250000E-2,2.733459510E-2
2.983333333E-2,2.685494162E-2
2.985416667E-2,2.643139660E-2
2.987500000E-2,2.616904676E-2
2.989583333E-2,2.586619928E-2
2.991666667E-2,2.546855807E-2
2.993750000E-2,2.483069897E-2
2.995833333E-2,2.386536822E-2
2.997916667E-2,2.234521508E-2
3.000000000E-2,2.082948573E-2
3.002083333E-2,1.991140470E-2
3.004166667E-2,1.885976642E-2
3.006250000E-2,1.793831214E-2
3.008333333E-2,1.726875454E-2
3.010416667E-2,1.602333412E-2
3.012500000E-2,1.478118915E-2
3.014583333E-2,1.402811892E-2
3.016666667E-2,1.317136921E-2
3.018750000E-2,1.249668561E-2
3.020833333E-2,1.246221736E-2
3.022916667E-2,1.235121116E-2
3.025000000E-2,1.214111596E-2
3.027083333E-2,1.201498881E-2
3.029166667E-2,1.162491459E-2
3.031250000E-2,1.130405162E-2
3.033333333E-2,1.105648000E-2
3.035416667E-2,1.080282219E-2
3.037500000E-2,1.049025171E-2
3.039583333E-2,9.902700782E-3
3.041666667E-2,9.351634420E-3
3.043750000E-2,8.956160396E-3
3.045833333E-2,8.760408498E-3
3.047916667E-2,8.911984973E-3
3.050000000E-2,9.309274144E-3
3.052083333E-2,9.904665872E-3
3.054166667E-2,1.049422286E-2
3.056250000E-2,1.083302125E-2
3.058333333E-2,1.116058417E-2
3.060416667E-2,1.160691865E-2
3.062500000E-2,1.201524399E-2
3.064583333E-2,1.272318885E-2
3.066666667E-2,1.378784981E-2
3.068750000E-2,1.453863084E-2
3.070833333E-2,1.491216756E-2
3.072916667E-2,1.519300975E-2
3.075000000E-2,1.514940709E-2
3.077083333E-2,1.480574347E-2
3.079166667E-2,1.473279111E-2
3.081250000E-2,1.483728364E-2
3.083333333E-2,1.476816647E-2
3.085416667E-2,1.479506120E-2
3.087500000E-2,1.474695001E-2
3.089583333E-2,1.448926330E-2
3.091666667E-2,1.436951011E-2
3.093750000E-2,1.447715983E-2
3.095833333E-2,1.462627389E-2
3.097916667E-2,1.466939785E-2
3.100000000E-2,1.473448891E-2
3.102083333E-2,1.461056247E-2
3.104166667E-2,1.446317788E-2
3.106250000E-2,1.476848405E-2
3.108333333E-2,1.522526424E-2
3.110416667E-2,1.558249537E-2
3.112500000E-2,1.582760364E-2
3.114583333E-2,1.589037850E-2
3.116666667E-2,1.570782252E-2
3.118750000E-2,1.552082133E-2
3.120833333E-2,1.545601524E-2
3.122916667E-2,1.541418023E-2
3.125000000E-2,1.547526941E-2
3.127083333E-2,1.532309689E-2
3.129166667E-2,1.481883042E-2
3.131250000E-2,1.419217139E-2
3.133333333E-2,1.375863142E-2
3.135416667E-2,1.365055051E-2
3.137500000E-2,1.361038256E-2
3.139583333E-2,1.374382712E-2
3.141666667E-2,1.386348903E-2
3.143750000E-2,1.377890818E-2
