"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.396095838E1,2.564043532E-1,-1.208947650E-1,-7.308434844E-3,2.835703613E-1
1.397088638E1,2.497798233E-1,-5.585859731E-2,6.319495261E-2,2.636356294E-1
1.398081438E1,2.992189088E-1,-1.039249027E-1,1.847492105E-1,3.666941662E-1
1.399074338E1,2.312288008E-1,-7.006868351E-2,5.061817646E-2,2.468574052E-1
1.400067138E1,2.036520892E-1,-8.822088942E-2,1.559990358E-1,2.712799255E-1
1.401059938E1,2.147440381E-1,-1.549216133E-2,5.121927023E-2,2.213106924E-1
1.402052838E1,2.513564520E-1,-9.943921119E-3,1.167712355E-1,2.773345794E-1
1.403045638E1,1.152817304E-1,-6.526501313E-2,1.905894095E-1,2.321071354E-1
1.404038438E1,3.719219457E-1,-1.430411674E-2,1.982206106E-3,3.722021904E-1
1.405031338E1,3.259437541E-1,-3.176777646E-2,5.345466077E-2,3.318221259E-1
1.406024138E1,1.652999094E-1,-7.832557328E-2,3.312868667E-1,3.784308966E-1
1.407016938E1,3.489518899E-1,-1.146670418E-1,3.099082768E-2,3.686141388E-1
1.408009738E1,2.392654333E-1,-9.318707585E-2,7.215405643E-2,2.667170533E-1
1.409002638E1,3.036968527E-1,5.864793845E-3,2.965035349E-1,4.244767607E-1
1.409995438E1,1.786557540E-1,-1.129147775E-1,-1.340304619E-1,2.502634414E-1
1.410988237E1,1.841581301E-1,-2.889661085E-2,7.120212972E-2,1.995469225E-1
1.411981138E1,3.754084211E-1,3.734273113E-2,5.486033142E-2,3.812290888E-1
1.412973938E1,6.989323050E-2,-7.532880217E-2,-3.043651164E-2,1.071721668E-1
1.413966738E1,3.730133285E-1,-1.180776862E-1,1.804918528E-1,4.308811809E-1
1.414959638E1,3.001117055E-1,2.104482349E-2,-1.201012248E-1,3.239355253E-1
1.415952438E1,2.167701714E-1,-5.507273152E-2,2.943956137E-1,3.697175818E-1
1.416945238E1,2.924761190E-1,-1.358753681E-1,-7.670728326E-2,3.314941977E-1
1.417938038E1,1.327875631E-1,5.375528075E-3,9.468103945E-2,1.631745460E-1
1.418930938E1,2.381262495E-1,8.674782962E-3,2.193676507E-1,3.238850548E-1
1.419923737E1,1.530049691E-1,-1.419048341E-1,-2.976805794E-1,3.635398601E-1
1.420916538E1,1.791349333E-1,-6.540826991E-2,5.754829645E-2,1.991968185E-1
1.421909438E1,3.384212007E-1,-5.236536104E-2,5.903641284E-2,3.475001268E-1
1.422902238E1,2.222504742E-1,-5.810052942E-2,9.557683289E-2,2.488089142E-1
1.423895038E1,3.275790010E-1,-1.684283891E-1,-1.279019952E-2,3.685643951E-1
1.424887838E1,2.353982310E-1,-4.867003039E-3,-8.162713051E-4,2.354499547E-1
1.425880738E1,1.312026753E-1,-6.825743537E-2,3.100702447E-1,3.435356985E-1
1.426873538E1,8.298185728E-2,-1.317200443E-1,-4.256772995E-3,1.557378529E-1
1.427866338E1,3.020510077E-1,-5.779789947E-2,-1.163788873E-1,3.288152275E-1
1.428859238E1,1.733714790E-1,-5.653128292E-2,2.223169863E-2,1.837054820E-1
1.429852038E1,1.432240391E-1,-7.184700452E-2,1.807754427E-1,2.415675436E-1
1.430844838E1,4.073348033E-1,-1.275261289E-1,-1.259379154E-1,4.450223748E-1
1.431837738E1,2.788469171E-1,-9.786718726E-2,-8.865372956E-2,3.085337474E-1
1.432830538E1,2.511297262E-1,-3.547805406E-2,4.650565428E-1,5.297191894E-1
1.433823338E1,1.835774285E-1,-1.824116398E-1,-1.934486979E-1,3.231053657E-1
1.434816238E1,1.522599607E-1,-4.411903281E-2,1.925663531E-2,1.596884551E-1
1.435809038E1,1.858725337E-1,-5.976073667E-2,1.397765207E-1,2.401195956E-1
1.436801838E1,9.612493627E-2,-3.723397292E-2,1.269255102E-2,1.038627602E-1
1.437794638E1,2.893396725E-1,-1.554044105E-1,1.360471666E-2,3.287142607E-1
1.438787538E1,2.322419040E-1,-3.664150380E-2,-2.417344201E-1,3.372157049E-1
1.439780338E1,2.050418262E-1,-2.615638632E-2,4.235079825E-1,4.712592899E-1
1.440773138E1,2.953007627E-1,-2.472948298E-1,9.929800093E-2,3.977654664E-1
1.441766038E1,1.172268797E-1,-7.164556794E-3,-7.134187818E-2,1.374159226E-1
1.442758838E1,2.538022692E-1,-9.691197149E-2,2.207095867E-1,3.500289184E-1
1.443751638E1,6.441694759E-2,-1.083797136E-1,-2.612535954E-3,1.261052370E-1
1.444744438E1,1.322064230E-1,2.969238035E-2,9.872088075E-2,1.676484060E-1
1.445737338E1,2.433682783E-1,-1.501017899E-1,-2.370028532E-1,3.713879624E-1
1.446730137E1,3.530088343E-2,-1.807275686E-2,3.219547105E-1,3.243880585E-1
1.447722938E1,1.649988509E-1,-1.042018414E-1,8.157158196E-2,2.115102067E-1
1.448715838E1,1.230084604E-1,-1.945894166E-1,-2.625540161E-1,3.491858155E-1
1.449708638E1,8.177228764E-2,-2.447655070E-1,4.666054702E-1,5.332143333E-1
1.450701438E1,2.312383025E-1,-2.166639713E-1,7.025955856E-2,3.245779330E-1
1.451694338E1,1.923721524E-1,-2.412090112E-1,-1.783716524E-1,3.563779994E-1
1.452687138E1,1.943605712E-1,-3.241653235E-1,2.577095979E-1,4.574641248E-1
1.453679938E1,2.168760060E-1,-2.118727263E-1,2.719481528E-1,4.072849763E-1
1.454672838E1,2.207216466E-1,-2.027971898E-1,1.450074399E-1,3.329743280E-1
1.455665637E1,2.468864749E-1,-2.923100215E-1,1.538659716E-1,4.123988571E-1
1.456658438E1,1.351730078E-1,-2.254477318E-1,1.180938756E-1,2.881745743E-1
1.457651238E1,1.883541651E-1,-2.289867956E-1,2.586860830E-1,3.934853664E-1
1.458644138E1,2.852928145E-1,-2.955072059E-1,6.650564611E-2,4.161003481E-1
1.459636938E1,2.048611473E-1,-1.247762564E-1,2.431617254E-1,3.415623348E-1
1.460629738E1,3.359030972E-1,-2.374051416E-1,3.930018890E-1,5.688959279E-1
1.461622638E1,2.834094995E-1,-1.761378698E-1,4.244026065E-2,3.363728129E-1
1.462615438E1,3.352313983E-1,-1.430683570E-1,2.343295062E-1,4.333116230E-1
1.463608238E1,2.389032713E-1,-1.974101500E-1,2.750395757E-1,4.143577061E-1
1.464601137E1,2.082784794E-1,-2.237609562E-1,3.810092497E-1,4.884843281E-1
1.465593938E1,1.967466006E-1,-1.897884871E-1,1.241334647E-1,3.002299315E-1
1.466586738E1,1.743196781E-1,-1.113546672E-1,1.043710452E-1,2.316905850E-1
1.467579538E1,2.153302214E-1,-1.827659811E-1,2.533259404E-1,3.794002374E-1
1.468572438E1,3.672612762E-1,-1.810431356E-1,1.909121758E-1,4.517797260E-1
1.469565238E1,2.932490478E-1,-9.962029215E-2,7.444850385E-2,3.185306678E-1
1.470558038E1,3.498399357E-1,-1.263169977E-1,3.514024580E-1,5.116909732E-1
1.471550938E1,3.297750691E-1,-7.578663915E-2,1.573631912E-1,3.731733978E-1
1.472543738E1,1.370203625E-1,-3.689052209E-2,1.359688139E-1,1.965273740E-1
1.473536538E1,4.526214154E-1,4.443883896E-3,1.985135561E-1,4.942605849E-1
1.474529438E1,1.641301008E-1,-4.571221635E-2,-1.194533533E-1,2.080802738E-1
1.475522238E1,2.104412182E-1,-7.898437176E-2,2.283144754E-1,3.203927855E-1
1.476515038E1,4.385261174E-1,-2.192596234E-3,-1.568679321E-1,4.657440404E-1
1.477507938E1,2.379168461E-1,-6.301982850E-2,-3.036809921E-2,2.479881970E-1
1.478500708E1,3.524333221E-1,-8.850579500E-2,3.278323317E-1,4.894042909E-1
1.479493508E1,2.350222550E-1,-2.016368464E-2,-2.448667735E-1,3.400026048E-1
1.480486308E1,3.098149406E-1,-5.431332439E-4,3.403021038E-2,3.116787571E-1
1.481479208E1,2.144923885E-1,5.145250104E-2,-1.015731525E-1,2.428403795E-1
1.482472008E1,2.044624402E-1,8.903116733E-3,-2.206271410E-2,2.058419741E-1
1.483464808E1,3.388541139E-1,-1.088002380E-2,-2.263767081E-1,4.076602745E-1
1.484457708E1,2.811898964E-1,1.115153926E-1,-9.835484505E-2,3.180835050E-1
1.485450508E1,3.304209671E-1,-2.495624531E-2,1.078694344E-2,3.315376115E-1
1.486443308E1,2.891313654E-1,-2.972212806E-4,-2.155184287E-1,3.606178419E-1
1.487436208E1,3.141616146E-1,2.048531804E-2,-3.348817348E-2,3.166048422E-1
1.488429008E1,2.527374912E-1,-7.834823124E-2,-5.832246780E-2,2.709542305E-1
1.489421808E1,2.370529199E-1,-5.716128387E-2,-1.781979901E-1,3.020199048E-1
1.490414708E1,2.967461213E-1,-8.891941242E-2,-2.347674626E-1,3.886909877E-1
1.491407508E1,2.677461243E-1,-1.246322687E-1,-9.102652967E-2,3.090420984E-1
1.492400308E1,2.630190159E-1,-1.371524365E-1,6.978242576E-2,3.047283717E-1
1.493393108E1,2.541218926E-1,-1.301480569E-3,-2.547210860E-1,3.598089240E-1
1.494386008E1,1.632392044E-1,-1.031279637E-1,-4.408683658E-2,1.980557092E-1
1.495378808E1,3.426613091E-1,-1.301004021E-1,-1.093125272E-1,3.824815237E-1
1.496371608E1,3.001228152E-1,-4.747083955E-2,-1.856672233E-1,3.560891779E-1
1.497364508E1,2.267593353E-1,-1.603016729E-1,-9.923718989E-2,2.948973421E-1
1.498357308E1,3.911885943E-1,-6.176099606E-2,-2.827421129E-1,4.866066577E-1
1.499350108E1,3.024818744E-1,-1.570004081E-1,-9.800927460E-2,3.546127893E-1
1.500343008E1,3.178216792E-1,-1.415793635E-1,7.010636151E-2,3.549228618E-1
1.501335808E1,1.320855318E-1,-1.711826469E-1,-2.859914106E-1,3.585263913E-1
1.502328608E1,2.707508623E-1,-2.188707471E-1,-1.667742848E-2,3.485521051E-1
1.503321508E1,2.027540300E-1,-1.327111473E-1,-1.793896526E-1,3.014997393E-1
1.504314308E1,1.408275577E-1,-7.893090628E-2,-8.250070453E-2,1.812976978E-1
1.505307108E1,2.480404229E-1,-1.398449332E-1,-7.757384062E-2,2.951243085E-1
1.506300008E1,2.069423906E-1,2.462335601E-3,-2.827479601E-2,2.088795830E-1
1.507292808E1,2.251512048E-1,-7.541815493E-2,-1.293445033E-1,2.703903912E-1
1.508285608E1,1.876809313E-1,-1.103537701E-1,-5.776405871E-2,2.252526871E-1
1.509278408E1,2.999783159E-1,-1.136529154E-1,-1.163186610E-1,3.412242753E-1
1.510271308E1,1.079354348E-1,-1.644200496E-1,-8.577222168E-2,2.145713980E-1
1.511264108E1,8.956319086E-2,-1.399132725E-1,1.390643299E-1,2.166475867E-1
1.512256908E1,2.867503792E-2,-7.302854408E-2,1.136353737E-1,1.380884652E-1
1.513249808E1,7.311424233E-2,-7.394326787E-2,-1.396315098E-1,1.740984142E-1
1.514242608E1,6.877239235E-2,-1.022105721E-1,-3.302331984E-2,1.275428660E-1
1.515235408E1,6.340669490E-2,-8.767136078E-2,6.324406922E-2,1.253255311E-1
1.516228308E1,2.326650962E-2,-9.006729394E-2,6.400362253E-2,1.129155065E-1
1.517221108E1,2.467486998E-1,-5.281048033E-2,-5.180983901E-2,2.576007126E-1
1.518213908E1,8.997680828E-2,-4.894989274E-2,4.312906265E-3,1.025208232E-1
1.519206808E1,-2.910334647E-2,-9.935892161E-2,3.543348366E-1,3.691508858E-1
1.520199608E1,1.494889652E-1,-3.816941779E-2,-1.263150609E-1,1.993974668E-1
1.521192408E1,1.138452888E-3,-5.793282397E-2,-1.792931736E-2,6.065450180E-2
1.522185308E1,-4.193082199E-2,-9.206547026E-2,1.947912186E-1,2.194945637E-1
1.523178108E1,-1.151720220E-1,-1.118257701E-1,-3.437402666E-2,1.641681188E-1
1.524170908E1,1.173974723E-3,-8.969975989E-2,-2.342803895E-2,9.271622377E-2
1.525163708E1,-9.005128719E-2,-5.798943233E-2,-5.558070838E-2,1.206698957E-1
1.526156608E1,-1.025301956E-2,-1.081266388E-1,2.522237402E-1,2.746148385E-1
1.527149408E1,8.551077805E-2,-1.335106079E-1,-1.778313696E-1,2.382460317E-1
1.528142208E1,4.305692263E-2,-3.682210967E-2,9.628025293E-2,1.117123693E-1
1.529135108E1,5.464661568E-2,-1.481089858E-1,9.281636238E-2,1.831321965E-1
1.530127908E1,-3.128245756E-2,-1.553717758E-1,-2.377770245E-2,1.602634082E-1
1.531120708E1,9.215358049E-2,-1.272950907E-1,4.880378544E-2,1.645543436E-1
1.532113608E1,-1.034601952E-1,-1.065731797E-1,-7.214294672E-2,1.651255867E-1
1.533106408E1,4.570410334E-2,-1.520278993E-1,1.000078529E-1,1.876244064E-1
1.534099208E1,7.736999206E-2,-1.354047038E-1,-4.324951530E-2,1.618365535E-1
1.535092108E1,3.815505557E-2,-1.157913883E-1,-7.661957502E-2,1.439931010E-1
1.536084908E1,5.130982898E-2,-1.736145039E-1,5.062928617E-2,1.879840928E-1
1.537077708E1,-4.823404737E-2,-1.525572551E-1,-2.883262038E-2,1.625778564E-1
1.538070608E1,1.713950470E-2,-1.161023140E-1,4.713440537E-3,1.174552104E-1
1.539063408E1,1.391034331E-1,-1.180264134E-1,-1.847796160E-1,2.596603663E-1
1.540056208E1,-1.420661442E-1,-1.599116636E-1,1.240516037E-1,2.472717733E-1
1.541049008E1,1.115611470E-1,-9.763965748E-2,5.356049538E-2,1.576328611E-1
1.542041908E1,4.675068185E-3,-1.482798341E-1,-3.664631313E-1,3.953529968E-1
1.543034708E1,-1.006028071E-1,-1.220329256E-1,2.382974267E-1,2.860045861E-1
1.544027508E1,-8.874114543E-2,-1.174347848E-1,-6.002342284E-2,1.589614131E-1
1.545020408E1,-9.537912391E-2,-5.113371816E-2,-1.589828700E-1,1.923210528E-1
1.546013208E1,-6.043090068E-2,-2.361961201E-1,-3.122465783E-1,3.961545489E-1
1.547006008E1,-8.809217758E-2,-8.985737890E-2,-5.592861772E-2,1.377047224E-1
1.547998908E1,-4.687091522E-2,3.464986905E-3,2.170895755E-1,2.221188255E-1
1.548991708E1,-9.281438895E-2,-1.716044139E-1,-2.358363336E-1,3.060741118E-1
1.549984508E1,-1.198187312E-1,-5.623709489E-2,-4.544456005E-2,1.399440860E-1
1.550977408E1,-1.739034294E-1,-6.387776121E-2,2.443522185E-1,3.066443833E-1
1.551970208E1,-8.881167747E-2,-1.080201098E-1,-1.677402449E-1,2.183864646E-1
1.552963008E1,-1.927073441E-1,-8.932162777E-2,-1.186341584E-1,2.432869441E-1
1.553955908E1,-9.450971603E-2,-6.196119010E-2,1.792732930E-1,2.119202423E-1
1.554948708E1,-7.376671851E-2,4.089370865E-2,7.254523516E-2,1.112503272E-1
1.555941508E1,-1.213559642E-1,-5.973128133E-2,-2.129731357E-2,1.369257886E-1
1.556934408E1,-4.265024878E-2,-8.499622308E-2,1.388614315E-1,1.683029970E-1
1.557927208E1,-1.724341703E-1,-3.226983301E-2,3.990841627E-2,1.799098855E-1
1.558920008E1,-1.879770197E-1,-9.682704069E-2,1.708766913E-1,2.718633469E-1
1.559912908E1,-7.797262073E-4,-7.207124524E-2,-5.064858198E-2,8.809172050E-2
1.560905708E1,-1.438032789E-1,-2.991092004E-2,1.238925594E-1,1.921546576E-1
1.561898508E1,-4.801879674E-2,-4.191010091E-2,2.732906735E-1,2.806243995E-1
1.562891408E1,1.983404785E-2,2.312829606E-2,1.649528772E-1,1.677431346E-1
1.563884208E1,6.962696292E-2,-7.630258285E-2,2.410064417E-1,2.622100362E-1
1.564877008E1,-3.031021178E-2,-7.426135641E-2,8.367833376E-2,1.159116971E-1
1.565869908E1,-2.312714124E-1,-4.386438657E-2,1.806742859E-1,2.967385182E-1
1.566862708E1,-1.222251528E-1,-3.344234593E-2,1.555347669E-1,2.006201440E-1
1.567855508E1,-1.828077156E-1,-1.063765671E-2,6.632730603E-2,1.947591645E-1
1.568848308E1,-2.129892886E-1,-4.253564335E-2,1.341456521E-1,2.552817541E-1
1.569841208E1,-1.900861835E-1,2.620254278E-2,2.019897258E-1,2.786021890E-1
1.570834008E1,-4.828974210E-2,-7.388527080E-2,3.459867668E-1,3.570683061E-1
1.571826808E1,-1.566656915E-1,-1.814023373E-1,1.014386666E-1,2.602705323E-1
1.572819708E1,-8.517946020E-2,-7.557515267E-2,2.506683809E-1,2.753212329E-1
1.573812508E1,-9.002307437E-2,-1.508184759E-1,3.553054744E-1,3.963487690E-1
1.574805308E1,-1.546682826E-1,8.567596190E-3,2.325811887E-1,2.794453268E-1
1.575798208E1,-1.539864242E-1,7.781748679E-2,2.201494235E-1,2.797018926E-1
1.576791008E1,-2.184285148E-1,4.231396079E-2,4.063879198E-1,4.633061933E-1
1.577783808E1,-7.106055401E-2,7.866822012E-2,1.908110189E-1,2.182822396E-1
1.578776746E1,-1.874298665E-1,2.706146222E-2,9.801219821E-2,2.132338355E-1
1.579769546E1,-2.008167744E-1,3.830584064E-3,1.826155615E-1,2.714599299E-1
1.580762346E1,2.893012270E-2,-7.556166753E-2,9.295552611E-2,1.232365507E-1
1.581755246E1,-1.065712063E-1,-6.282672420E-2,3.411680764E-1,3.629053260E-1
1.582748046E1,-9.039795399E-2,-7.626486830E-3,3.188439918E-1,3.314987850E-1
1.583740846E1,-1.077834072E-1,-1.155887092E-1,1.138043582E-1,1.947548318E-1
1.584733746E1,-5.659096107E-2,-6.195782796E-2,1.964296085E-1,2.136022013E-1
1.585726546E1,-1.730549254E-1,4.343129061E-3,2.533177543E-1,3.068171354E-1
1.586719346E1,-2.135095447E-1,-4.242472898E-2,5.601632595E-2,2.247754703E-1
1.587712246E1,-1.991701254E-1,-7.496642098E-2,-6.045845568E-2,2.212327462E-1
1.588705046E1,-1.314766174E-1,7.348762359E-2,7.353166044E-2,1.676109687E-1
1.589697846E1,-1.601103593E-1,-2.908967860E-2,1.324675012E-1,2.098313023E-1
1.590690746E1,-1.657155734E-1,-1.059072550E-1,1.890837514E-1,2.728198361E-1
1.591683546E1,4.682742655E-3,-1.382257295E-1,-5.600697041E-2,1.492148153E-1
1.592676346E1,-2.319371910E-1,-9.592368241E-2,-3.292567134E-3,2.510120603E-1
1.593669246E1,-1.129199669E-2,-1.123440892E-1,3.991929209E-1,4.148538197E-1
1.594662046E1,-1.778826059E-1,-1.499045926E-1,4.319572091E-2,2.365998281E-1
1.595654846E1,-1.627749355E-1,4.446259327E-3,-7.716512024E-2,1.801940749E-1
1.596647746E1,-1.946934240E-1,9.471319914E-3,1.170840615E-1,2.273849439E-1
1.597640546E1,-2.469478706E-1,-9.548119437E-2,1.431193739E-1,3.009702053E-1
1.598633346E1,-1.943784783E-1,-3.751873232E-2,-1.423720998E-1,2.438451617E-1
1.599626246E1,-3.258849165E-1,1.170682009E-2,-1.181581950E-1,3.468420209E-1
1.600619046E1,-2.522844782E-1,-1.202002620E-1,4.620762169E-2,2.832502519E-1
1.601611846E1,-3.469818167E-2,-5.080784552E-2,-4.501712859E-2,7.623609935E-2
1.602604746E1,-2.649716205E-1,1.294818398E-2,7.053554714E-2,2.745047879E-1
1.603597546E1,-9.060779594E-2,-5.223401796E-2,-1.512440801E-2,1.056736156E-1
1.604590346E1,-2.239424392E-1,-3.447565857E-2,1.468077976E-1,2.699839190E-1
1.605583246E1,-2.734519105E-1,-1.974517018E-2,-2.280414104E-4,2.741639493E-1
1.606576046E1,-3.446273623E-1,-9.621078070E-2,-1.842557055E-1,4.024608032E-1
1.607568846E1,-4.162391625E-1,-2.457529921E-2,-1.544191182E-2,4.172498513E-1
1.608561746E1,-3.951876513E-1,-1.201531554E-1,-7.675406098E-2,4.201205141E-1
1.609554546E1,-4.827228816E-1,-7.998844832E-3,5.679868340E-2,4.861187636E-1
1.610547346E1,-3.091119591E-1,-1.633459892E-2,-1.022514296E-1,3.259944436E-1
1.611540246E1,-4.126691450E-1,-3.006528653E-3,6.194891095E-2,4.173038821E-1
1.612533046E1,-2.942574732E-1,-5.205074430E-2,-7.010460734E-2,3.069387504E-1
1.613525846E1,-2.874407892E-1,2.099581651E-2,-5.310090423E-2,2.930575671E-1
1.614518746E1,-4.001741568E-1,-7.539359663E-2,1.932627565E-1,4.507483147E-1
1.615511546E1,-3.580399979E-1,-3.506940678E-2,6.353584528E-2,3.653208275E-1
1.616504346E1,-4.015556346E-1,-2.465887785E-2,-6.210853994E-2,4.070779516E-1
1.617497246E1,-4.231393155E-1,-4.026959147E-2,5.726119816E-2,4.288908546E-1
1.618490046E1,-4.884502293E-1,-4.363250792E-2,8.372628093E-2,4.974912184E-1
1.619482846E1,-3.798656805E-1,-5.164366845E-2,-9.491375864E-2,3.949349634E-1
1.620475746E1,-5.611260767E-1,-1.214576326E-3,-6.290083766E-2,5.646418905E-1
1.621468546E1,-3.822515637E-1,-1.329331588E-2,2.461940914E-1,4.548675641E-1
1.622461346E1,-2.560581250E-1,-3.240048174E-2,-8.451039255E-2,2.715834329E-1
1.623454246E1,-3.441465750E-1,6.273137804E-2,9.240296423E-2,3.618154207E-1
1.624447046E1,-1.910657383E-1,-5.347022898E-2,2.010272741E-1,2.824484850E-1
1.625439846E1,-2.810910054E-1,-3.935168825E-2,2.016997039E-2,2.845479509E-1
1.626432746E1,-1.509586629E-1,-9.858215556E-2,5.019366860E-2,1.871533159E-1
1.627425546E1,-3.516154428E-1,-1.286089601E-1,1.508873999E-1,4.036591281E-1
1.628418346E1,-3.913515855E-1,-7.705760457E-2,5.444634855E-2,4.025647063E-1
1.629411246E1,-3.116796177E-1,-1.551271429E-1,-1.114432526E-1,3.655519294E-1
1.630404046E1,-2.942556459E-1,-6.221879650E-2,-2.718662918E-2,3.019878749E-1
1.631396846E1,-3.808743252E-1,-1.117588560E-1,9.238659203E-2,4.075421155E-1
1.632389746E1,-3.456976951E-1,-1.897417094E-1,1.260706472E-1,4.140079960E-1
1.633382546E1,-3.524236742E-1,-8.672864344E-2,-1.001306444E-1,3.764976091E-1
1.634375346E1,-3.005931506E-1,-1.102087957E-1,2.468337768E-1,4.042636939E-1
1.635368246E1,-3.662439338E-1,-1.498448414E-1,1.114701498E-1,4.111127459E-1
1.636361046E1,-4.277080375E-1,-1.595620367E-1,-2.093864536E-1,5.022319144E-1
1.637353846E1,-4.510152584E-1,-1.006643125E-1,1.239399219E-1,4.784445332E-1
1.638346746E1,-5.390707447E-1,-9.615534179E-2,9.543591499E-2,5.558337264E-1
1.639339546E1,-5.251774679E-1,-2.022200696E-1,-5.518134356E-2,5.654638008E-1
1.640332346E1,-6.043557845E-1,-7.001207516E-2,-6.929944575E-2,6.123316243E-1
1.641325246E1,-6.033494056E-1,-9.441696458E-2,-7.740544081E-2,6.155783222E-1
1.642318046E1,-4.043479724E-1,-1.598826468E-1,4.353895247E-2,4.369844207E-1
1.643310846E1,-4.496417474E-1,-7.645439118E-2,7.912452221E-2,4.629078363E-1
1.644303746E1,-4.245669863E-1,-9.717502311E-2,5.408791423E-2,4.388913459E-1
1.645296546E1,-4.676766070E-1,-2.210561439E-1,-6.764117539E-2,5.216920127E-1
1.646289346E1,-4.673835884E-1,-2.249530573E-1,7.656110287E-2,5.243213701E-1
1.647282246E1,-6.391551961E-1,-2.441354695E-1,-5.671097517E-2,6.865403316E-1
1.648275046E1,-5.209628680E-1,-2.273339704E-1,-1.368844879E-1,5.846540917E-1
1.649267946E1,-5.457610557E-1,-3.834131497E-1,-3.015818417E-1,7.319920632E-1
1.650260746E1,-5.470204729E-1,-2.529635592E-1,-1.746744579E-1,6.274815744E-1
1.651253546E1,-4.495493614E-1,-2.083861778E-1,-1.593366265E-2,4.957552915E-1
1.652246446E1,-5.585349561E-1,-2.680590235E-1,-2.235729682E-1,6.586363256E-1
1.653239246E1,-4.663601795E-1,-2.630271289E-1,-3.380187660E-1,6.331917354E-1
1.654232046E1,-4.882884076E-1,-2.402260942E-1,-1.614129728E-1,5.676163257E-1
1.655224946E1,-4.751615547E-1,-2.365768469E-1,-1.625420702E-1,5.551279421E-1
1.656217746E1,-4.759967563E-1,-2.424001621E-1,-2.061646378E-1,5.725684313E-1
1.657210546E1,-5.402700817E-1,-1.925974895E-1,-2.578698117E-1,6.288739094E-1
1.658203446E1,-4.983889610E-1,-2.043690310E-1,-2.830999625E-1,6.085259617E-1
1.659196246E1,-5.199175320E-1,-2.501043073E-1,-3.373299640E-1,6.683247034E-1
1.660189046E1,-5.423114178E-1,-1.711014437E-1,-3.373960376E-1,6.612211915E-1
1.661181946E1,-6.664937067E-1,-2.165282063E-1,-3.495658475E-1,7.831312833E-1
1.662174746E1,-5.628496166E-1,-2.473452986E-1,-1.906344330E-1,6.436776170E-1
1.663167546E1,-4.605047046E-1,-1.786078433E-1,-3.145994979E-1,5.856092458E-1
1.664160446E1,-4.460580620E-1,-2.563496818E-1,-8.216975212E-2,5.209940712E-1
1.665153246E1,-3.758843113E-1,-1.844266269E-1,-1.703849405E-1,4.520323265E-1
1.666146046E1,-4.115247718E-1,-2.520707624E-1,-1.212963957E-1,4.975993596E-1
1.667138946E1,-3.460217770E-1,-2.545995005E-1,-8.437239826E-2,4.378020984E-1
1.668131746E1,-4.891886596E-1,-1.534478956E-1,-1.186984777E-1,5.262519643E-1
1.669124546E1,-5.176598489E-1,-2.115991497E-1,-1.819010317E-1,5.880764446E-1
1.670117446E1,-5.246662020E-1,-1.466469626E-1,-2.699758869E-1,6.080024134E-1
1.671110246E1,-5.649647737E-1,-1.430651775E-1,-1.670116818E-1,6.062555092E-1
1.672103046E1,-5.243505254E-1,-2.167065829E-1,-2.423553944E-2,5.678842998E-1
1.673095946E1,-4.962147470E-1,-2.424212852E-1,-1.537501967E-1,5.732680678E-1
1.674088746E1,-4.753379944E-1,-2.459265448E-1,-1.756304777E-1,5.632691533E-1
1.675081546E1,-4.015445249E-1,-2.193354180E-1,1.759544134E-2,4.578816775E-1
1.676074446E1,-4.311190838E-1,-2.184602360E-1,-3.752626061E-2,4.847646433E-1
1.677067246E1,-3.745347740E-1,-2.119619329E-1,-2.266369092E-1,4.863830245E-1
1.678060146E1,-4.802153032E-1,-1.362028122E-1,-1.838364601E-3,4.991606184E-1
1.679052958E1,-4.922957603E-1,-2.446204961E-1,8.689313293E-2,5.565471402E-1
1.680045758E1,-3.925702914E-1,-1.983239967E-1,-1.508400375E-1,4.649694165E-1
1.681038658E1,-5.437717233E-1,-1.662261449E-1,-9.851038098E-2,5.770815484E-1
1.682031458E1,-7.153277515E-1,-2.427211742E-1,7.317381084E-2,7.589214499E-1
1.683024258E1,-4.475620390E-1,-2.356080364E-1,8.078863978E-2,5.122008687E-1
1.684017158E1,-4.150044133E-1,-1.532413428E-1,-4.467038870E-2,4.446425709E-1
1.685009958E1,-3.092620864E-1,-1.566542163E-1,2.834437788E-2,3.478318348E-1
1.686002758E1,-3.306277758E-1,-2.149321722E-1,1.438531995E-2,3.946105704E-1
1.686995658E1,-4.668469236E-1,-1.655934031E-1,2.879759556E-1,5.729724045E-1
1.687988458E1,-5.206895837E-1,-2.032199800E-1,2.922789216E-1,6.307479456E-1
1.688981258E1,-5.124705547E-1,-2.235260443E-1,-1.731477499E-2,5.593655007E-1
1.689974158E1,-5.662514901E-1,-2.334033072E-1,8.817659676E-2,6.187834565E-1
1.690966958E1,-5.313841046E-1,-2.351475682E-1,1.115140039E-1,5.916914893E-1
1.691959758E1,-6.493477701E-1,-1.487898575E-1,2.725761437E-1,7.197837886E-1
1.692952658E1,-5.184941370E-1,-2.574135096E-1,4.219625634E-1,7.163450913E-1
1.693945458E1,-4.866837855E-1,-2.230240243E-1,8.232528806E-2,5.416440487E-1
1.694938258E1,-4.644926884E-1,-2.025628991E-1,1.775086033E-1,5.369306193E-1
1.695931158E1,-4.672041885E-1,-2.985819643E-1,3.268786508E-1,6.436463280E-1
