"Time (s)","Peak-Frequency"
1.146088458E1,2.343750000E1
1.150355125E1,3.281250000E2
1.154621792E1,4.687500000E1
1.158888458E1,1.875000000E2
1.163155125E1,4.687500000E1
1.167421792E1,4.687500000E1
1.171688458E1,6.796875000E2
1.175955125E1,4.687500000E1
1.180221792E1,2.343750000E1
1.184488458E1,4.687500000E1
1.188755125E1,4.687500000E1
1.193021792E1,2.343750000E1
1.197288458E1,2.343750000E1
1.201555125E1,4.687500000E1
1.205821792E1,4.687500000E1
1.210088458E1,4.687500000E1
1.214355125E1,2.343750000E1
1.218621792E1,2.343750000E1
1.222888458E1,9.375000000E1
1.227155125E1,1.875000000E2
1.231421792E1,2.109375000E2
1.235688458E1,4.687500000E1
1.239955125E1,4.687500000E1
1.244221792E1,2.343750000E1
1.248488458E1,2.812500000E2
1.252755125E1,2.578125000E2
1.257021792E1,1.875000000E2
1.261288458E1,4.687500000E1
1.265555125E1,4.687500000E1
1.269821792E1,1.171875000E2
1.274088458E1,4.687500000E1
1.278355125E1,4.687500000E1
1.282621792E1,2.343750000E1
1.286888458E1,2.343750000E1
1.291155125E1,2.343750000E1
1.295421792E1,4.687500000E1
1.299688458E1,4.687500000E1
1.303955125E1,2.343750000E1
1.308221792E1,4.687500000E1
1.312488458E1,4.687500000E1
1.316755125E1,4.687500000E1
1.321021792E1,2.343750000E1
1.325288458E1,3.515625000E2
1.329555125E1,1.406250000E2
1.333821792E1,2.812500000E2
1.338088458E1,2.812500000E2
1.342355125E1,1.640625000E2
1.346621792E1,1.406250000E2
1.350888458E1,7.031250000E1
1.355155125E1,1.640625000E2
1.359421792E1,1.406250000E2
1.363688458E1,2.343750000E2
1.367955125E1,2.109375000E2
1.372221792E1,1.875000000E2
1.376488458E1,4.687500000E1
1.380755125E1,4.687500000E1
1.385021792E1,4.687500000E1
1.389288458E1,4.687500000E1
1.393555125E1,4.687500000E1
1.397821792E1,1.640625000E2
1.402088458E1,1.640625000E2
1.406355125E1,2.343750000E1
1.410621792E1,4.687500000E1
1.414888458E1,2.343750000E1
1.419155125E1,7.031250000E1
1.423421792E1,1.875000000E2
1.427688458E1,2.109375000E2
1.431955125E1,4.687500000E1
1.436221792E1,6.093750000E2
1.440488458E1,1.875000000E2
1.444755125E1,1.875000000E2
1.449021792E1,1.875000000E2
1.453288458E1,4.687500000E1
1.457555125E1,2.109375000E2
1.461821792E1,1.875000000E2
1.466088458E1,1.875000000E2
1.470355125E1,1.875000000E2
1.474621792E1,2.812500000E2
1.478888458E1,1.875000000E2
1.483155125E1,2.578125000E2
1.487421792E1,2.578125000E2
1.491688458E1,7.031250000E1
1.495955125E1,3.046875000E2
1.500221792E1,2.343750000E1
1.504488458E1,1.406250000E2
1.508755125E1,4.687500000E1
1.513021792E1,2.343750000E1
1.517288458E1,1.875000000E2
1.521555125E1,4.687500000E1
1.525821792E1,4.687500000E1
1.530088458E1,2.343750000E1
1.534355125E1,2.343750000E1
1.538621792E1,4.687500000E1
1.542888458E1,4.687500000E1
1.547155125E1,9.375000000E1
1.551421792E1,9.375000000E1
1.555688458E1,2.343750000E1
1.559955125E1,4.453125000E2
1.564221792E1,4.687500000E2
1.568488458E1,1.406250000E2
1.572755125E1,2.343750000E1
1.577021792E1,4.687500000E2
1.581288458E1,1.406250000E2
1.585555125E1,6.328125000E2
1.589821792E1,4.687500000E1
1.594088458E1,5.625000000E2
1.598355125E1,5.390625000E2
1.602621792E1,2.343750000E1
1.606888458E1,4.921875000E2
1.611155125E1,4.687500000E1
1.615421792E1,2.109375000E2
1.619688458E1,3.046875000E2
1.623955125E1,1.406250000E2
1.628221792E1,4.921875000E2
1.632488458E1,1.406250000E2
1.636755125E1,5.625000000E2
1.641021792E1,4.687500000E2
1.645288458E1,4.687500000E1
1.649555125E1,2.578125000E2
1.653821792E1,4.921875000E2
1.658088458E1,7.031250000E1
1.662355125E1,3.515625000E2
1.666621792E1,4.687500000E1
1.670888458E1,3.515625000E2
1.675155125E1,3.515625000E2
1.679421792E1,1.875000000E2
1.683688458E1,4.687500000E1
1.687955125E1,4.687500000E1
1.692221792E1,4.687500000E1
1.696488458E1,1.406250000E2
1.700755125E1,4.687500000E1
1.705021792E1,1.875000000E2
1.709288458E1,4.687500000E1
1.713555125E1,3.515625000E2
1.717821792E1,3.515625000E2
1.722088458E1,3.515625000E2
1.726355125E1,3.515625000E2
1.730621792E1,4.687500000E1
1.734888458E1,3.515625000E2
1.739155125E1,2.343750000E1
1.743421792E1,3.515625000E2
1.747688458E1,3.515625000E2
1.751955125E1,3.515625000E2
1.756221792E1,3.515625000E2
1.760488458E1,2.343750000E1
1.764755125E1,2.343750000E1
1.769021792E1,7.031250000E1
1.773288458E1,2.343750000E1
1.777555125E1,4.453125000E2
1.781821792E1,4.218750000E2
1.786088458E1,4.921875000E2
1.790355125E1,2.343750000E1
1.794621792E1,1.875000000E2
1.798888458E1,2.343750000E1
1.803155125E1,4.687500000E1
1.807421792E1,2.343750000E1
1.811688458E1,1.875000000E2
1.815955125E1,1.640625000E2
1.820221792E1,2.343750000E1
1.824488458E1,2.343750000E1
1.828755125E1,2.343750000E1
1.833021792E1,1.875000000E2
1.837288458E1,4.687500000E1
1.841555125E1,4.218750000E2
1.845821792E1,2.343750000E1
1.850088458E1,2.343750000E1
1.854355125E1,9.375000000E1
1.858621792E1,1.406250000E2
1.862888458E1,1.875000000E2
1.867155125E1,1.406250000E2
1.871421792E1,2.343750000E1
1.875688458E1,3.515625000E2
1.879955125E1,3.515625000E2
1.884221792E1,3.515625000E2
1.888488458E1,4.687500000E1
1.892755125E1,4.687500000E1
1.897021792E1,4.687500000E1
1.901288458E1,3.515625000E2
1.905555125E1,3.515625000E2
1.909821792E1,1.875000000E2
1.914088458E1,4.687500000E1
1.918355125E1,3.515625000E2
1.922621792E1,4.687500000E1
1.926888458E1,1.406250000E2
1.931155125E1,4.687500000E1
1.935421792E1,4.687500000E1
1.939688458E1,1.875000000E2
1.943955125E1,4.687500000E1
1.948221792E1,4.687500000E1
1.952488458E1,4.687500000E1
1.956755125E1,1.171875000E2
1.961021792E1,1.875000000E2
1.965288458E1,4.687500000E1
1.969555125E1,4.687500000E1
1.973821792E1,2.343750000E1
1.978088458E1,2.343750000E1
1.982355125E1,1.406250000E2
1.986621792E1,4.687500000E1
1.990888458E1,4.687500000E1
1.995155125E1,4.687500000E1
1.999421792E1,4.687500000E1
2.003688458E1,2.343750000E1
2.007955125E1,7.031250000E1
2.012221792E1,1.171875000E2
2.016488458E1,4.687500000E1
2.020755125E1,2.343750000E1
2.025021792E1,2.343750000E1
2.029288458E1,2.343750000E2
2.033555125E1,2.343750000E1
2.037821792E1,2.578125000E2
2.042088458E1,2.343750000E1
2.046355125E1,7.031250000E1
2.050621792E1,1.171875000E2
2.054888458E1,3.046875000E2
2.059155125E1,2.343750000E1
2.063421792E1,4.687500000E1
2.067688458E1,3.515625000E2
2.071955125E1,3.515625000E2
2.076314725E1,3.515625000E2
2.080581392E1,3.515625000E2
2.084848058E1,4.687500000E1
2.089114725E1,3.515625000E2
2.093381392E1,4.687500000E1
2.097648058E1,4.687500000E1
2.101914725E1,3.515625000E2
2.106181392E1,3.515625000E2
2.110448058E1,2.812500000E2
2.114714725E1,3.515625000E2
2.118981392E1,3.515625000E2
2.123248058E1,2.343750000E1
2.127514725E1,1.875000000E2
2.131781392E1,1.875000000E2
2.136048058E1,2.578125000E2
2.140314725E1,1.406250000E2
2.144581392E1,2.343750000E2
2.148848058E1,2.343750000E1
2.153114725E1,2.343750000E1
2.157381392E1,1.406250000E2
2.161648058E1,2.343750000E1
2.165914725E1,1.406250000E2
2.170181392E1,2.343750000E1
2.174448058E1,2.343750000E1
2.178714725E1,1.640625000E2
2.182981392E1,2.343750000E1
2.187248058E1,2.343750000E2
2.191514725E1,4.687500000E1
2.195781392E1,4.687500000E1
2.200048058E1,1.875000000E2
2.204314725E1,1.875000000E2
2.208581392E1,2.343750000E1
2.212848058E1,2.343750000E1
2.217114725E1,1.406250000E2
2.221381392E1,1.875000000E2
2.225648058E1,2.343750000E1
2.229914725E1,7.031250000E1
2.234181392E1,9.375000000E1
2.238448058E1,4.687500000E1
2.242714725E1,7.031250000E1
2.246981392E1,1.875000000E2
2.251248058E1,4.687500000E1
2.255514725E1,1.406250000E2
2.259781392E1,2.343750000E1
2.264048058E1,2.343750000E1
2.268314725E1,2.578125000E2
2.272581392E1,9.375000000E1
2.276848058E1,1.406250000E2
2.281114725E1,4.687500000E1
2.285381392E1,1.875000000E2
2.289648058E1,7.031250000E1
2.293914725E1,2.343750000E1
2.298181392E1,1.875000000E2
2.302448058E1,2.343750000E1
2.306714725E1,1.406250000E2
2.310981392E1,1.406250000E2
2.315248058E1,1.406250000E2
2.319514725E1,2.343750000E1
2.323781392E1,2.343750000E1
2.328048058E1,1.875000000E2
2.332314725E1,2.343750000E1
2.336581392E1,1.406250000E2
2.340848058E1,4.687500000E1
2.345114725E1,4.687500000E1
2.349381392E1,1.875000000E2
2.353648058E1,2.343750000E1
2.357914725E1,2.343750000E1
2.362181392E1,2.343750000E1
2.366448058E1,2.343750000E1
2.370714725E1,4.687500000E1
2.374981392E1,2.343750000E1
2.379248058E1,2.343750000E1
2.383514725E1,2.343750000E1
2.387781392E1,4.687500000E1
2.392048058E1,2.343750000E1
2.396314725E1,2.343750000E1
2.400581392E1,2.343750000E1
2.404848058E1,4.687500000E1
2.409114725E1,4.687500000E1
2.413381392E1,4.687500000E1
2.417648058E1,4.687500000E1
2.421914725E1,4.687500000E1
2.426181392E1,4.687500000E1
2.430448058E1,7.031250000E1
2.434714725E1,4.687500000E1
2.438981392E1,4.687500000E1
2.443248058E1,2.343750000E1
2.447514725E1,4.687500000E1
2.451781392E1,4.687500000E1
2.456048058E1,4.687500000E1
2.460314725E1,2.343750000E1
2.464581392E1,2.343750000E1
2.468848058E1,2.343750000E1
2.473114725E1,2.343750000E1
2.477381392E1,2.343750000E1
2.481648058E1,4.687500000E1
2.485914725E1,4.687500000E1
2.490181392E1,2.343750000E1
2.494448058E1,2.343750000E1
2.498714725E1,4.687500000E1
2.502981392E1,2.343750000E1
2.507248058E1,2.343750000E1
2.511514725E1,1.875000000E2
2.515781392E1,4.687500000E1
2.520048058E1,2.343750000E1
2.524314725E1,2.343750000E1
2.528581392E1,1.875000000E2
2.532848058E1,1.406250000E2
2.537114725E1,2.343750000E1
2.541381392E1,2.343750000E1
2.545648058E1,2.343750000E1
2.549914725E1,7.031250000E1
2.554181392E1,4.687500000E1
2.558448058E1,4.687500000E1
2.562714725E1,2.343750000E1
2.566981392E1,9.375000000E1
2.571248058E1,1.875000000E2
2.575514725E1,7.031250000E1
2.579781392E1,4.687500000E1
2.584048058E1,6.328125000E2
2.588314725E1,7.500000000E2
2.592581392E1,5.390625000E2
2.596848058E1,7.031250000E1
2.601114725E1,1.171875000E2
2.605381392E1,2.343750000E1
2.609648058E1,2.343750000E1
2.613914725E1,7.031250000E1
2.618181392E1,4.687500000E1
2.622448058E1,2.343750000E1
2.626714725E1,2.343750000E1
2.630981392E1,4.687500000E1
2.635248058E1,4.921875000E2
2.639514725E1,2.343750000E1
2.643781392E1,2.343750000E1
2.648048058E1,1.171875000E2
2.652314725E1,2.343750000E1
2.656581392E1,2.343750000E1
2.660848058E1,1.406250000E2
2.665114725E1,1.875000000E2
2.669381392E1,2.343750000E1
2.673648058E1,2.343750000E1
2.677914725E1,1.406250000E2
2.682181392E1,2.343750000E1
2.686448058E1,4.687500000E1
2.690714725E1,4.687500000E1
2.694981392E1,2.343750000E1
2.699248058E1,4.687500000E1
2.703514725E1,7.031250000E1
2.707781392E1,1.406250000E2
2.712048058E1,1.406250000E2
2.716314725E1,1.406250000E2
2.720581392E1,7.031250000E1
2.724848058E1,2.343750000E1
2.729114725E1,2.343750000E1
2.733381392E1,2.343750000E1
2.737648058E1,2.343750000E1
2.741914725E1,4.687500000E1
2.746181392E1,4.687500000E1
2.750448058E1,2.343750000E1
2.754714725E1,4.687500000E1
2.758981392E1,1.406250000E2
2.763248058E1,1.406250000E2
2.767514725E1,2.343750000E1
2.771781392E1,1.406250000E2
2.776048058E1,2.343750000E1
2.780314725E1,4.687500000E1
2.784581392E1,2.343750000E1
2.788848058E1,2.343750000E1
2.793114725E1,4.687500000E1
2.797381392E1,4.687500000E1
2.801648058E1,4.687500000E1
2.805914725E1,2.343750000E1
2.810181392E1,2.343750000E1
2.814448058E1,4.687500000E1
2.818714725E1,2.343750000E1
2.822981392E1,4.687500000E1
2.827248058E1,4.687500000E1
2.831514725E1,2.343750000E1
2.835781392E1,4.687500000E1
2.840048058E1,2.343750000E1
2.844314725E1,4.687500000E1
2.848581392E1,2.109375000E2
2.852848058E1,2.343750000E1
2.857114725E1,4.687500000E1
2.861381392E1,4.687500000E1
2.865648058E1,4.687500000E1
2.869914725E1,4.687500000E1
2.874181392E1,4.687500000E1
2.878448058E1,2.343750000E1
2.882714725E1,4.687500000E1
2.886981392E1,4.687500000E1
2.891248058E1,4.687500000E1
2.895514725E1,2.343750000E1
2.899781392E1,2.343750000E1
2.904048058E1,2.343750000E1
2.908314725E1,2.343750000E1
2.912581392E1,4.687500000E1
2.916848058E1,4.687500000E1
2.921114725E1,4.687500000E1
2.925381392E1,2.109375000E2
2.929648058E1,4.687500000E1
2.933914725E1,4.687500000E1
2.938181392E1,4.687500000E1
2.942448058E1,4.687500000E1
2.946714725E1,4.687500000E1
2.950981392E1,4.687500000E1
2.955248058E1,4.687500000E1
2.959514725E1,2.343750000E1
2.963781392E1,2.343750000E1
2.968048058E1,2.343750000E1
2.972314725E1,2.343750000E1
2.976581392E1,2.343750000E1
2.980848058E1,4.687500000E1
2.985114725E1,2.343750000E1
2.989381392E1,2.343750000E1
2.993648058E1,2.343750000E1
2.997914725E1,2.343750000E1
3.002181392E1,2.343750000E1
3.006448058E1,2.343750000E1
3.010714725E1,4.687500000E1
3.014981392E1,2.343750000E1
3.019248058E1,2.343750000E1
3.023514725E1,2.343750000E1
3.027781392E1,7.031250000E1
3.032048058E1,2.343750000E1
3.036314725E1,4.687500000E1
3.040581392E1,4.687500000E1
3.044848058E1,2.343750000E1
3.049114725E1,2.343750000E1
3.053381392E1,4.687500000E1
3.057648058E1,7.031250000E1
3.061914725E1,1.640625000E2
3.066181392E1,2.343750000E1
3.070448058E1,2.343750000E1
3.074714725E1,2.343750000E1
3.078981392E1,7.031250000E1
3.083248058E1,2.343750000E1
3.087514725E1,2.343750000E1
3.091781392E1,4.687500000E1
3.096048058E1,2.343750000E1
3.100314725E1,2.343750000E1
3.104581392E1,2.343750000E1
3.108848058E1,7.031250000E1
3.113114725E1,4.687500000E1
3.117381392E1,4.687500000E1
3.121648058E1,2.343750000E1
3.125914725E1,2.812500000E2
3.130181392E1,2.343750000E1
3.134448058E1,4.687500000E1
3.138714725E1,4.687500000E1
3.142981392E1,4.687500000E1
3.147248058E1,1.171875000E2
3.151514725E1,4.687500000E1
3.155781392E1,2.343750000E1
3.160048058E1,2.343750000E1
3.164314725E1,2.343750000E1
3.168581392E1,2.343750000E1
3.172848058E1,7.031250000E1
3.177114725E1,1.171875000E2
3.181381392E1,4.687500000E1
3.185648058E1,2.343750000E1
3.189914725E1,2.343750000E1
3.194181392E1,2.343750000E1
3.198448058E1,7.031250000E1
3.202714725E1,7.031250000E1
3.206981392E1,4.687500000E1
3.211248058E1,4.687500000E1
3.215514725E1,2.343750000E1
3.219781392E1,2.343750000E1
3.224048058E1,2.343750000E1
3.228314725E1,2.343750000E1
3.232581392E1,4.687500000E1
3.236848058E1,7.031250000E1
3.241114725E1,2.343750000E1
3.245381392E1,2.343750000E1
3.249648058E1,2.343750000E1
3.253914725E1,2.343750000E1
3.258181392E1,2.343750000E1
3.262448058E1,2.343750000E1
3.266714725E1,4.687500000E1
3.270981392E1,2.343750000E1
3.275248058E1,2.343750000E1
3.279514725E1,4.687500000E1
3.283781392E1,4.687500000E1
3.288048058E1,1.875000000E2
3.292314725E1,2.343750000E1
3.296581392E1,2.343750000E1
3.300848058E1,2.343750000E1
3.305114725E1,2.343750000E1
3.309381392E1,2.343750000E1
3.313648058E1,2.343750000E1
3.317914725E1,2.343750000E1
3.322181392E1,2.343750000E1
3.326448058E1,4.687500000E1
3.330714725E1,4.687500000E1
3.334981392E1,1.406250000E2
3.339248058E1,4.687500000E1
3.343514725E1,2.343750000E1
3.347781392E1,2.343750000E1
3.352048058E1,2.343750000E1
3.356314725E1,4.687500000E1
3.360581392E1,7.031250000E1
3.364848058E1,2.343750000E1
3.369114725E1,2.343750000E1
3.373381392E1,2.343750000E1
3.377648058E1,1.875000000E2
3.381914725E1,2.343750000E1
3.386181392E1,2.343750000E1
3.390448058E1,2.343750000E1
3.394714725E1,1.406250000E2
3.398981392E1,1.406250000E2
3.403248058E1,2.343750000E1
3.407514725E1,2.343750000E1
3.411781392E1,7.031250000E1
3.416048058E1,1.640625000E2
3.420314725E1,2.343750000E1
3.424581392E1,2.343750000E1
3.428848058E1,2.343750000E1
3.433114725E1,2.343750000E1
3.437381392E1,2.343750000E1
3.441648058E1,2.343750000E1
3.445914725E1,2.343750000E1
3.450181392E1,2.343750000E1
3.454448058E1,2.343750000E1
3.458714725E1,4.687500000E1
3.462981392E1,2.343750000E1
3.467248058E1,7.031250000E1
3.471514725E1,4.687500000E1
3.475781392E1,4.687500000E1
3.480048058E1,2.343750000E1
3.484314725E1,2.343750000E1
3.488581392E1,4.687500000E1
3.492848058E1,2.343750000E1
3.497114725E1,2.343750000E1
3.501381392E1,4.687500000E1
3.505648058E1,4.687500000E1
3.509914725E1,4.687500000E1
3.514181392E1,2.343750000E1
3.518448058E1,2.343750000E1
3.522714725E1,2.343750000E1
3.526981392E1,9.375000000E1
3.531248058E1,2.343750000E1
3.535514725E1,2.343750000E1
3.539781392E1,2.343750000E1
3.544048058E1,7.031250000E1
3.548314725E1,1.875000000E2
3.552581392E1,2.343750000E1
3.556848058E1,1.875000000E2
3.561114725E1,2.343750000E1
3.565381392E1,2.343750000E1
3.569648058E1,4.687500000E1
3.573914725E1,2.343750000E1
3.578181392E1,4.687500000E1
3.582448058E1,2.343750000E1
3.586714725E1,2.343750000E1
3.590981392E1,2.343750000E1
3.595248058E1,2.343750000E1
3.599514725E1,4.687500000E1
3.603781392E1,2.343750000E1
3.608048058E1,4.687500000E1
3.612314725E1,4.687500000E1
3.616581392E1,4.687500000E1
3.620848058E1,1.875000000E2
3.625114725E1,2.343750000E1
3.629381392E1,2.343750000E1
3.633648058E1,2.343750000E1
3.637914725E1,2.343750000E1
3.642181392E1,2.343750000E1
3.646448058E1,4.687500000E1
3.650714725E1,2.343750000E1
3.654981392E1,2.343750000E1
3.659248058E1,4.687500000E1
3.663514725E1,2.343750000E1
3.667781392E1,2.343750000E1
3.672048058E1,4.687500000E1
3.676314725E1,4.687500000E1
3.680581392E1,2.343750000E1
3.684848058E1,2.343750000E1
3.689114725E1,4.687500000E1
3.693381392E1,4.687500000E1
3.697648058E1,2.343750000E1
3.701914725E1,2.343750000E1
3.706181392E1,4.687500000E1
3.710448058E1,1.875000000E2
3.714714725E1,2.343750000E1
3.718981392E1,4.687500000E1
3.723248058E1,2.343750000E1
3.727514725E1,4.687500000E1
3.731781392E1,4.687500000E1
3.736048058E1,4.687500000E1
3.740314725E1,1.406250000E2
3.744581392E1,4.687500000E1
3.748848058E1,7.031250000E1
3.753114725E1,4.687500000E1
3.757381392E1,4.687500000E1
3.761648058E1,1.875000000E2
3.765914725E1,4.687500000E1
3.770181392E1,4.687500000E1
3.774448058E1,9.375000000E1
3.778714725E1,1.875000000E2
