"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.863412708E0,-8.173802661E-2,-3.737156522E-2,-6.530111969E-2,1.110944423E-1
8.873341708E0,2.113336313E-1,-7.498750750E-2,-2.247061586E-1,3.174553318E-1
8.883270708E0,8.636878386E-2,2.083569417E-2,-1.118356007E-1,1.428317002E-1
8.893198708E0,7.104105720E-2,5.100928210E-2,6.749850333E-2,1.104754571E-1
8.903126708E0,1.010888752E-1,5.653804377E-2,-2.437025928E-1,2.698267311E-1
8.913055708E0,-1.178304403E-1,1.508050638E-1,1.604709864E-1,2.497541139E-1
8.922983708E0,-7.981838571E-2,8.265311586E-2,2.173550391E-1,2.458571237E-1
8.932912708E0,-1.727165360E-1,6.171611868E-2,-3.021957994E-2,1.858846528E-1
8.942841708E0,-1.720951963E-1,2.833917020E-2,1.247170168E-1,2.144159496E-1
8.952769708E0,2.056326874E-2,-2.935137805E-3,1.068882716E-1,1.088878582E-1
8.962697708E0,1.142676404E-1,-2.764890639E-2,-7.993553102E-2,1.421662576E-1
8.972626708E0,1.874938570E-1,-2.730543729E-2,-1.749966395E-1,2.579212227E-1
8.982548000E0,1.233139226E-1,7.024607342E-3,-9.163639426E-2,1.537949849E-1
8.992477000E0,8.192820730E-2,-1.100160934E-2,4.367460787E-2,9.349191372E-2
9.002405000E0,1.533414032E-3,-1.470938360E-2,-8.087751746E-2,8.221855116E-2
9.012334000E0,-1.463186414E-1,3.515367977E-2,2.331986547E-2,1.522785019E-1
9.022262000E0,-6.166391401E-2,-6.374075364E-2,-5.266587138E-3,8.884288889E-2
9.032191000E0,-2.475764098E-2,-1.996314341E-2,9.218544781E-2,9.751730446E-2
9.042119000E0,-3.093575422E-2,-2.146425158E-2,8.184698582E-2,9.009253061E-2
9.052048000E0,8.090390302E-3,-3.174182944E-2,-1.383667570E-1,1.421912712E-1
9.061976000E0,-3.935868664E-2,2.767668067E-2,-2.087046683E-2,5.244693749E-2
9.071905000E0,4.688332228E-2,-2.135408638E-2,-2.597274721E-2,5.769425024E-2
9.081833000E0,1.305924087E-1,-5.799358020E-2,-6.788149595E-2,1.581945955E-1
9.091762000E0,8.376860015E-2,-2.832173819E-2,-2.151775360E-4,8.842706332E-2
9.101690000E0,2.073901411E-2,1.070521946E-1,-2.370519698E-2,1.115894952E-1
9.111619000E0,-2.647674065E-3,9.737017393E-2,-1.630577946E-1,1.899363191E-1
9.121547000E0,-3.909996562E-2,1.457819218E-1,1.313869357E-1,2.001092275E-1
9.131476000E0,-7.411667436E-2,1.378185988E-1,1.586355454E-1,2.228283731E-1
9.141404000E0,-1.426422411E-1,6.292006038E-2,-2.118452078E-1,2.630287722E-1
9.151333000E0,9.972696729E-2,-6.453188192E-3,-2.788010895E-2,1.037516849E-1
9.161261000E0,2.721328883E-2,3.387328573E-2,1.065315914E-1,1.150519124E-1
9.171190000E0,6.509630268E-2,-5.068205729E-2,1.940749347E-2,8.475169826E-2
9.181118000E0,1.367679638E-1,-3.672550270E-2,-2.048431671E-1,2.490280337E-1
9.191047000E0,-7.571102735E-3,9.471899154E-2,2.581487238E-2,9.846530653E-2
9.200975000E0,2.511534439E-2,5.464846121E-2,2.894605637E-2,6.674660303E-2
9.210904000E0,-2.003809741E-2,1.479937591E-2,3.357939005E-2,4.181055263E-2
9.220832000E0,-1.047400228E-1,3.885376129E-2,1.786850631E-2,1.131343037E-1
9.230761000E0,-5.700925626E-2,-1.141639620E-2,2.293862700E-3,5.818634898E-2
9.240689000E0,-5.609356401E-2,-1.262092263E-2,1.513768119E-1,1.619281161E-1
9.250618000E0,-8.216514744E-2,-1.150156455E-2,1.193375784E-1,1.453439199E-1
9.260546000E0,-6.452049812E-2,-9.036433250E-3,-6.029414892E-2,8.876900472E-2
9.270475000E0,5.523283560E-2,-5.309812680E-2,-6.345398426E-2,9.948108019E-2
9.280403000E0,1.162829381E-1,-2.340329792E-3,1.766970098E-2,1.176410523E-1
9.290332000E0,7.356619556E-2,2.200577684E-2,8.891977787E-2,1.174860257E-1
9.300260000E0,1.162715543E-1,-4.421417797E-2,-1.806637609E-1,2.193475835E-1
9.310189000E0,-2.647721574E-2,1.786556443E-2,-5.476853013E-2,6.340199712E-2
9.320117000E0,-8.994802902E-2,2.669142483E-2,1.793498915E-1,2.024091492E-1
9.330046000E0,-1.100672565E-1,2.001867369E-3,1.230704409E-1,1.651215972E-1
9.339974000E0,-7.712369638E-2,6.230314258E-2,6.484912992E-2,1.184700628E-1
9.349903000E0,-3.121751692E-2,1.434084456E-2,6.614370346E-3,3.498489789E-2
9.359831000E0,-9.307195880E-3,-1.260080455E-2,7.055250406E-3,1.718082445E-2
9.369760000E0,8.912055664E-2,-7.556155790E-3,1.061328113E-1,1.387938858E-1
9.379688000E0,1.729580808E-2,3.490148205E-3,3.786832273E-2,4.177721841E-2
9.389617000E0,3.422086615E-2,-1.765983380E-2,8.226447701E-3,3.937780913E-2
9.399545000E0,1.916649682E-2,4.827978356E-2,-3.772097290E-2,6.419629193E-2
9.409474000E0,-1.297699979E-2,4.497016814E-2,2.306825978E-1,2.353830484E-1
9.419402000E0,-1.297285192E-2,-4.104858678E-2,-9.128088355E-3,4.400685583E-2
9.429331000E0,1.128191024E-2,1.031083390E-2,2.994534552E-2,3.362020989E-2
9.439259000E0,-1.131330431E-1,7.346536763E-2,7.918767214E-2,1.564190944E-1
9.449188000E0,-2.970076745E-2,-1.211122815E-3,-1.272880375E-2,3.233612300E-2
9.459116000E0,-2.889549622E-2,1.204723768E-2,9.025177360E-2,9.552731690E-2
9.469045000E0,-5.713168234E-2,2.502314111E-2,3.665911853E-2,7.234692591E-2
9.478973000E0,5.487748934E-2,-2.405257640E-2,1.390000105E-2,6.150833518E-2
9.488902000E0,1.684817632E-2,-2.268332295E-2,7.152197242E-2,7.690114904E-2
9.498830000E0,-5.720897522E-3,7.114362102E-3,1.028162706E-1,1.032207746E-1
9.508759000E0,3.841858227E-3,-9.298753962E-3,-2.921327412E-2,3.089728281E-2
9.518687000E0,-4.131112676E-3,2.142597059E-2,8.057463169E-3,2.326071840E-2
9.528616000E0,-3.408992507E-2,3.557689028E-2,8.305502057E-2,9.657108550E-2
9.538544000E0,-2.513146078E-2,6.918681376E-3,-2.277724385E-2,3.461591123E-2
9.548473000E0,2.372489478E-3,2.842068404E-2,2.438055038E-2,3.752033082E-2
9.558401000E0,1.316772865E-2,2.070391254E-2,-3.430561423E-2,4.217720048E-2
9.568330000E0,-5.183088899E-2,7.505096806E-2,9.458397567E-2,1.313971739E-1
9.578258000E0,-7.747370705E-2,5.986087024E-3,-4.164211571E-2,8.815936889E-2
9.588187000E0,1.131180779E-1,1.039804878E-2,-1.040628970E-1,1.540548781E-1
9.598115000E0,9.172502526E-2,2.327292329E-2,1.291503757E-1,1.601091152E-1
9.608044000E0,1.193649690E-1,1.228574926E-2,-1.545150125E-1,1.956369713E-1
9.617973000E0,5.232832259E-2,4.410026690E-2,1.321447349E-1,1.488130298E-1
9.627901000E0,-8.563607292E-2,2.187134570E-2,6.312770963E-2,1.086139976E-1
9.637829000E0,8.786208965E-3,3.996208275E-2,-1.899994254E-1,1.943552088E-1
9.647758000E0,-7.319990404E-2,-4.773703404E-3,-2.026235640E-2,7.610241312E-2
9.657687000E0,-8.571376780E-2,-1.228573099E-3,1.211958236E-1,1.484479270E-1
9.667615000E0,-7.805959806E-3,-6.021004038E-2,5.919721127E-3,6.100184480E-2
9.677544000E0,1.647711567E-2,-2.509392897E-2,-1.050119001E-1,1.092185871E-1
9.687472000E0,-1.405120639E-2,-3.685101684E-2,6.965963423E-2,8.004935031E-2
9.697400000E0,-1.005626989E-2,-5.401816791E-2,9.170188308E-3,5.570622391E-2
9.707329000E0,4.606029927E-2,-2.373616895E-2,-1.066795260E-1,1.185979686E-1
9.717258000E0,4.429747338E-2,-6.566514540E-2,-4.322086394E-2,9.023425374E-2
9.727186000E0,-2.021823733E-2,-4.395485396E-2,-2.479979575E-2,5.436760227E-2
9.737115000E0,2.762105903E-3,2.614125665E-3,-6.685414016E-2,6.696222024E-2
9.747043000E0,-8.766987157E-2,1.441148624E-2,2.401451468E-2,9.203474470E-2
9.756972000E0,-2.428376069E-2,1.906128349E-2,2.820462942E-2,4.181548376E-2
9.766900000E0,-3.656419264E-2,6.314928951E-2,-1.150387055E-1,1.362302342E-1
9.776829000E0,-3.488331914E-2,8.597468153E-2,-3.899215758E-2,1.006423379E-1
9.786757000E0,1.660216385E-3,6.210230900E-2,7.431518734E-2,9.686175804E-2
9.796686000E0,1.034045370E-2,3.784243053E-2,-3.690002382E-2,5.385709135E-2
9.806614000E0,4.955338935E-2,4.350991739E-2,-1.996069854E-1,2.102179820E-1
9.816543000E0,-8.136427989E-3,6.477850651E-2,-1.172840363E-1,1.342311496E-1
9.826471000E0,-3.266958157E-2,1.624248700E-2,1.389918244E-1,1.437005469E-1
9.836400000E0,-4.795425810E-2,-1.523897689E-2,-7.881637394E-2,9.350859901E-2
9.846328000E0,-6.680514232E-2,-4.839685578E-3,-4.947972357E-2,8.327420154E-2
9.856257000E0,-4.397254178E-2,5.043333136E-3,-1.177746177E-2,4.580096337E-2
9.866185000E0,-5.227829235E-2,5.129818937E-2,4.135794103E-2,8.411303924E-2
9.876114000E0,-2.398590901E-2,4.406785140E-2,-3.563877940E-3,5.029911116E-2
9.886042000E0,-1.308692744E-2,3.926502155E-2,-4.982821763E-2,6.477546495E-2
9.895971000E0,1.791933141E-2,1.586773530E-2,-5.492815912E-2,5.991652631E-2
9.905899000E0,3.166349502E-3,-2.480772603E-3,-2.349645138E-2,2.383827236E-2
9.915828000E0,-2.892221983E-2,-5.496585539E-2,-4.340271235E-2,7.577292060E-2
9.925756000E0,-1.653048065E-2,-3.946908938E-2,-1.062690514E-1,1.145608009E-1
9.935685000E0,-3.518036683E-2,2.327224720E-2,6.737103403E-2,7.948655186E-2
9.945613000E0,-8.096302385E-2,3.928707652E-2,8.487993658E-2,1.237056557E-1
9.955542000E0,-3.258846059E-2,5.199879544E-2,-6.196996093E-2,8.721329341E-2
9.965470000E0,-2.999003104E-2,2.764629342E-2,3.846766233E-2,5.606675081E-2
9.975399000E0,-1.655314774E-2,1.547228079E-2,5.378268957E-3,2.328784984E-2
9.985327708E0,-2.024274082E-2,4.951860756E-6,-4.350913167E-3,2.070504832E-2
9.995256708E0,5.670145517E-3,-4.028534241E-2,-1.213180304E-2,4.245279741E-2
1.000518471E1,-3.043326826E-2,-4.387189658E-2,2.093887925E-3,5.343511480E-2
1.001511371E1,-4.407045524E-2,1.137663513E-2,3.906407833E-2,5.998028899E-2
1.002504171E1,-4.721032782E-2,-5.597137548E-3,8.846018672E-2,1.004258315E-1
1.003497071E1,3.015865926E-3,3.508301983E-2,6.166122794E-2,7.100718808E-2
1.004489871E1,-4.811199588E-2,7.450591620E-2,-6.467956066E-2,1.097694915E-1
1.005482771E1,-3.235506532E-2,7.998437354E-2,-1.902976334E-2,8.835429902E-2
1.006475571E1,-5.356609591E-2,6.072229302E-2,6.988182843E-2,1.069579050E-1
1.007468471E1,-2.978362433E-2,1.592516592E-2,4.099190533E-2,5.311319507E-2
1.008461271E1,-3.728829721E-2,-8.455439284E-3,3.874891341E-2,5.443702649E-2
1.009454171E1,-1.483071333E-2,-2.202406766E-2,6.120046735E-2,6.671211897E-2
1.010446971E1,-9.925904386E-3,-1.864015605E-2,9.907756090E-2,1.013032185E-1
1.011439871E1,3.910809690E-3,2.642789813E-2,-2.417823672E-3,2.682487844E-2
1.012432671E1,-3.389207904E-2,7.143452000E-3,1.329773784E-2,3.710164093E-2
1.013425571E1,-1.885909773E-2,4.523543073E-2,1.058989227E-2,5.014035878E-2
1.014418371E1,-4.641944622E-2,4.101840053E-2,4.261743128E-2,7.518989040E-2
1.015411271E1,-4.412502620E-2,-1.247326216E-2,4.695314169E-2,6.562924440E-2
1.016404071E1,-1.915840209E-2,1.046136316E-2,-2.579791546E-2,3.379374101E-2
1.017396971E1,-3.333563425E-2,-1.684769209E-2,1.364693356E-1,1.414884758E-1
1.018389771E1,-7.411455475E-3,-4.859964453E-2,2.838940144E-2,5.676982679E-2
1.019382671E1,-6.690279996E-2,-4.432754086E-2,1.059234810E-1,1.328935640E-1
1.020375471E1,-1.027922239E-3,3.470907211E-3,2.658670485E-2,2.683200879E-2
1.021368371E1,-4.339388670E-2,3.603036013E-2,9.753506541E-2,1.126690074E-1
1.022361171E1,-1.534955322E-2,4.057479786E-2,1.809087592E-1,1.860373677E-1
1.023354071E1,9.468049128E-3,9.548466615E-3,-5.725008845E-2,5.880807595E-2
1.024346871E1,-2.462479041E-2,2.951791406E-2,9.303680241E-2,1.006654566E-1
1.025339771E1,-6.848624423E-2,8.158327639E-4,-1.818834901E-2,7.086499327E-2
1.026332571E1,-1.149255893E-1,5.558472835E-3,1.421347028E-1,1.828689734E-1
1.027325471E1,-6.722463436E-2,1.877376493E-3,-4.033058524E-2,7.841703969E-2
1.028318271E1,-8.759838936E-2,-3.286811281E-3,-1.383743584E-2,8.874545384E-2
1.029311171E1,-4.155682859E-2,1.330592394E-2,1.412365705E-1,1.478234976E-1
1.030303971E1,-2.088219780E-2,-1.155976262E-2,2.013020933E-2,3.122370293E-2
1.031296871E1,7.664329279E-3,-8.635149803E-3,4.602752745E-2,4.745356719E-2
1.032289671E1,-3.418336174E-2,4.425739255E-3,-3.810630441E-2,5.138268019E-2
1.033282571E1,-3.551192223E-2,4.458628016E-2,2.431973934E-2,6.197162835E-2
1.034275371E1,-3.839353060E-2,1.807767218E-2,4.183741271E-2,5.959223545E-2
1.035268271E1,-2.645921728E-2,-5.421099812E-3,-9.093765199E-2,9.486377102E-2
1.036261071E1,-5.270112826E-2,1.206624113E-2,1.879002750E-2,5.723694811E-2
1.037253971E1,-4.244704890E-2,1.666620914E-2,-3.599838316E-2,5.809817620E-2
1.038246771E1,-8.299275686E-2,-1.707556905E-2,8.375434756E-2,1.191392609E-1
1.039239671E1,-6.249897863E-2,-4.259084472E-2,-2.896886051E-2,8.098948860E-2
1.040232471E1,-1.019714210E-2,-1.661522873E-4,-1.562001801E-1,1.565327619E-1
1.041225371E1,2.247708069E-2,-2.933602910E-3,2.416712701E-2,3.313420001E-2
1.042218171E1,-1.166997350E-2,-5.489314891E-2,8.750942945E-3,5.679810808E-2
1.043211071E1,4.248875599E-2,-2.285292875E-3,4.557319880E-2,6.234928546E-2
1.044203871E1,-2.549522155E-2,-2.687829819E-2,-1.246246308E-1,1.300144140E-1
1.045196771E1,-2.647218165E-2,1.412765874E-2,-1.595471263E-2,3.398411390E-2
1.046189571E1,-7.095188716E-2,2.140470134E-2,5.679342091E-2,9.336928933E-2
1.047182471E1,1.869409662E-3,-3.086460091E-2,-3.391209662E-2,4.589279441E-2
1.048175271E1,-8.047577720E-3,-4.764347859E-3,-5.083335400E-2,5.168648175E-2
1.049168171E1,-1.636464813E-2,-2.358240545E-2,1.292877853E-2,3.148150043E-2
1.050160971E1,3.959999392E-2,-1.337386128E-2,-5.181802511E-3,4.211734513E-2
1.051153871E1,1.700756776E-2,-4.597844739E-2,-1.583192110E-1,1.657354747E-1
1.052146671E1,4.741615894E-2,-1.516712923E-3,3.447576821E-2,5.864444680E-2
1.053139571E1,-3.674827944E-2,-2.261935076E-2,3.177844763E-2,5.359049173E-2
1.054132371E1,4.128161659E-2,1.456219822E-2,-9.036345541E-2,1.004080851E-1
1.055125271E1,-7.889702898E-3,-3.637256842E-2,-6.402174890E-2,7.405400379E-2
1.056118171E1,-3.243898200E-2,-2.185955990E-2,6.411179602E-2,7.510293138E-2
1.057110971E1,-8.226685245E-3,-4.326941410E-2,-4.710633874E-2,6.448974877E-2
1.058103871E1,8.697824646E-4,-3.577973384E-2,-2.510911345E-2,4.371971471E-2
1.059096671E1,7.148632267E-2,-4.759942347E-2,-3.259705782E-2,9.186167657E-2
1.060089571E1,1.019274938E-1,-1.861267414E-2,-1.543050975E-1,1.858647593E-1
1.061082371E1,1.096344164E-1,2.886094283E-3,1.163332790E-1,1.598795378E-1
1.062075271E1,1.270123413E-1,-2.687526494E-2,-3.606504142E-2,1.347408695E-1
1.063068071E1,8.050477574E-2,-1.147114076E-3,-1.120963866E-1,1.380142553E-1
1.064060971E1,-2.641619456E-2,2.155638177E-2,5.255828261E-2,6.264875100E-2
1.065053771E1,-1.534246347E-2,2.851297868E-2,-7.003210187E-2,7.715488598E-2
1.066046671E1,3.516342818E-2,4.466761127E-3,2.921619773E-2,4.593478906E-2
1.067039471E1,2.129702121E-2,-2.004896957E-2,-6.898369610E-2,7.492846336E-2
1.068032371E1,6.030699452E-2,-5.290622849E-2,-1.540507436E-2,8.169038449E-2
1.069025171E1,3.569056381E-2,-4.849159895E-2,-5.747754514E-2,8.324013280E-2
1.070018071E1,1.179714130E-1,-5.773315983E-2,-2.994651496E-2,1.347114167E-1
1.071010871E1,4.286446701E-2,-9.496503141E-2,1.794452012E-2,1.057247631E-1
1.072003771E1,5.204761969E-2,-5.298213266E-2,-3.669244766E-2,8.283958481E-2
1.072996571E1,8.485338656E-2,2.625235375E-2,-6.307391524E-3,8.904530575E-2
1.073989471E1,8.695491241E-2,8.102419121E-2,-6.843230367E-2,1.371461138E-1
1.074982271E1,6.721769080E-2,5.990901841E-2,-9.756664038E-3,9.056765944E-2
1.075975171E1,-2.765663568E-2,1.408237936E-2,-1.214992940E-2,3.332902174E-2
1.076967971E1,4.810937377E-2,-3.912377475E-2,-1.016672927E-1,1.190857674E-1
1.077960871E1,6.721876888E-3,-3.354452603E-2,6.478130221E-2,7.326005714E-2
1.078953671E1,6.442788371E-2,-3.923903799E-2,7.077177465E-2,1.034374129E-1
1.079946571E1,1.665488016E-2,-1.182319796E-2,2.742028391E-1,2.749624884E-1
1.080939371E1,8.422742385E-2,-4.653884819E-2,1.028993011E-2,9.677812760E-2
1.081932271E1,1.078412764E-1,-1.404091895E-2,-1.158450365E-2,1.093667638E-1
1.082925071E1,1.865477409E-2,2.410013985E-2,1.451255536E-1,1.482910774E-1
1.083917971E1,2.533466980E-2,-2.348223533E-2,1.310068667E-2,3.694440230E-2
1.084910771E1,-3.895484503E-2,-6.405860463E-2,-5.994507015E-2,9.599164658E-2
1.085903671E1,1.438474436E-2,-5.590274379E-2,8.690424263E-2,1.043282561E-1
1.086896471E1,-2.018752118E-2,-2.512513848E-2,1.496214777E-1,1.530535697E-1
1.087889371E1,2.759567846E-2,5.450719614E-3,6.789552927E-2,7.349173225E-2
1.088882171E1,9.306327933E-3,-1.362035796E-4,1.178868842E-1,1.182537262E-1
1.089875071E1,1.918539064E-2,5.223975554E-2,3.974469423E-2,6.838648984E-2
1.090867871E1,2.920705232E-2,7.109443132E-2,1.863507628E-2,7.908688980E-2
1.091860771E1,-8.211893616E-3,3.056695936E-2,9.901733458E-2,1.039529064E-1
1.092853571E1,2.185045104E-2,2.658208190E-2,-2.311638236E-2,4.145378658E-2
1.093846471E1,-7.311111772E-2,-1.111579450E-2,1.401343703E-2,7.526734245E-2
1.094839271E1,-4.507363644E-2,-3.905644041E-2,2.748893023E-2,6.567099454E-2
1.095832171E1,-7.306199198E-2,-6.742755102E-2,2.195401436E-1,2.410029128E-1
1.096824971E1,-6.753300190E-2,-2.148468029E-2,-6.941814423E-3,7.120734948E-2
1.097817871E1,-2.883408219E-3,1.426706001E-2,-8.148972094E-2,8.277945194E-2
1.098810696E1,-5.894859497E-2,-1.828533970E-2,1.051592499E-1,1.219334176E-1
1.099803496E1,9.723947039E-3,-8.278542738E-3,3.929679751E-2,4.131982225E-2
1.100796396E1,3.144705668E-5,6.587911695E-3,5.949541926E-2,5.985905514E-2
1.101789196E1,-6.955563602E-2,-2.546517234E-3,-1.069479132E-1,1.276022233E-1
1.102782096E1,-9.040316166E-2,2.533306181E-3,6.131039500E-2,1.092616759E-1
1.103774896E1,-8.384581994E-2,5.765181044E-2,-6.482223272E-3,1.019601490E-1
1.104767796E1,1.155640961E-2,2.928784439E-2,3.978153169E-2,5.073360519E-2
1.105760596E1,-7.903604653E-2,-3.185934020E-2,8.603534639E-2,1.210941577E-1
1.106753496E1,-8.026518608E-3,7.542005528E-2,5.461182475E-2,9.346154900E-2
1.107746296E1,3.513107663E-3,-3.260407448E-3,-1.389298439E-1,1.390124948E-1
1.108739196E1,7.296557687E-3,2.386851702E-2,1.225342512E-2,2.780453715E-2
1.109731996E1,-4.108068251E-2,3.671141457E-2,1.023765600E-1,1.162596683E-1
1.110724896E1,-8.263705429E-3,-1.831267543E-2,-2.264848816E-1,2.273742389E-1
1.111717696E1,-6.044916409E-2,8.388379030E-4,-7.035837650E-2,9.276371183E-2
1.112710596E1,-6.644095215E-2,-2.100140791E-2,5.193438470E-2,8.690592368E-2
1.113703396E1,-5.431799303E-2,3.419482777E-2,4.647951722E-3,6.435319781E-2
1.114696296E1,-5.894856756E-2,1.038862014E-2,-6.197171509E-2,8.615886789E-2
1.115689096E1,2.241825222E-2,1.351479745E-2,-1.393596143E-1,1.417967908E-1
1.116681996E1,5.282867979E-3,2.835492114E-2,7.483266592E-3,2.979781075E-2
1.117674796E1,1.165721926E-2,7.972733360E-3,-1.765917599E-2,2.261198211E-2
1.118667696E1,3.904299181E-2,-2.982207891E-3,-5.133738399E-2,6.456605740E-2
1.119660496E1,4.135763040E-3,4.861342203E-2,-2.273923695E-2,5.382789457E-2
1.120653396E1,-4.228589416E-2,3.483685205E-2,-2.512548566E-2,6.027431571E-2
1.121646196E1,-7.915545763E-2,2.778965984E-2,-3.081307232E-2,8.937167948E-2
1.122639096E1,-4.715967631E-2,2.213934917E-2,-1.689260602E-2,5.476811106E-2
1.123631896E1,-5.006586126E-2,-3.261776062E-2,-2.303042829E-2,6.403834319E-2
1.124624796E1,-4.119286682E-2,-1.940694530E-2,2.815726697E-2,5.353796304E-2
1.125617596E1,-2.777007166E-3,-4.446381753E-2,1.557756722E-2,4.719537519E-2
1.126610496E1,4.236238305E-2,-4.219274070E-2,-4.505162716E-2,7.486286112E-2
1.127603296E1,2.176388483E-3,-1.119961068E-3,2.155459106E-2,2.169311816E-2
1.128596196E1,2.865601620E-3,-1.439829346E-2,-3.472485960E-2,3.770064192E-2
1.129588996E1,7.340448350E-4,1.526563654E-2,-4.370033562E-2,4.629576454E-2
1.130581896E1,-2.866458602E-2,2.317975156E-2,6.747686863E-3,3.747653469E-2
1.131574696E1,-1.046329548E-1,1.404634589E-2,7.980630755E-2,1.323419880E-1
1.132567596E1,-5.157290800E-2,1.142518530E-2,4.208708882E-2,6.753978638E-2
1.133560396E1,-5.100147972E-2,2.133327395E-2,-1.467066407E-3,5.530290946E-2
1.134553296E1,4.629047857E-2,6.648207452E-2,2.128503442E-2,8.375993869E-2
1.135546196E1,1.560859401E-3,9.304211972E-2,1.838487393E-1,2.060573494E-1
1.136538996E1,8.809843593E-2,6.735312693E-2,-5.026734352E-2,1.217562481E-1
1.137531896E1,8.197662042E-2,6.279843830E-2,-4.937038064E-2,1.144606685E-1
1.138524696E1,1.430582522E-2,8.003034728E-2,1.184324294E-1,1.436515000E-1
1.139517596E1,1.809554273E-2,3.040884700E-2,1.396964139E-1,1.441084130E-1
1.140510396E1,-6.196045007E-2,6.711487116E-2,-4.456513882E-2,1.016344179E-1
1.141503296E1,-4.794564259E-2,9.568018243E-3,8.716327429E-2,9.993882129E-2
1.142496096E1,-9.524434559E-2,1.233289244E-2,1.311559707E-1,1.625591408E-1
1.143488996E1,-4.908008466E-2,1.466987835E-2,3.984058857E-2,6.489478052E-2
1.144481796E1,-2.832206709E-2,-8.123609796E-4,5.987841189E-2,6.624366857E-2
1.145474696E1,-9.123547627E-3,2.858740278E-3,5.672033072E-2,5.752049577E-2
1.146467496E1,-3.096086070E-2,-1.762517078E-2,1.114947081E-1,1.170482442E-1
1.147460396E1,-1.021726018E-2,3.879682403E-3,-3.625449121E-2,3.786598043E-2
1.148453196E1,1.342107754E-2,-4.630410075E-2,-2.697788358E-2,5.524492077E-2
1.149446096E1,-4.527467103E-2,-9.104717765E-3,1.703586280E-2,4.922308751E-2
1.150438896E1,-8.975669716E-2,1.822102033E-2,1.088026500E-1,1.422191510E-1
1.151431796E1,-1.155358284E-1,1.046074189E-2,8.171074569E-2,1.418964437E-1
1.152424596E1,-6.203403362E-2,3.699818395E-2,-1.693108070E-1,1.840739968E-1
1.153417496E1,-8.072852310E-2,4.760404643E-2,6.180857778E-2,1.122654888E-1
1.154410296E1,-6.736527817E-2,2.961400939E-2,-7.455199957E-2,1.047524267E-1
1.155403196E1,1.368869729E-2,-4.229272809E-3,-4.417337537E-2,4.643871524E-2
1.156395996E1,-7.733216789E-3,-4.214462908E-2,-5.749274790E-2,7.170347595E-2
1.157388896E1,2.788286811E-2,-3.159919392E-2,-3.623344123E-2,5.557720445E-2
1.158381696E1,-1.947628048E-2,-2.984327506E-2,-5.344296634E-2,6.423470417E-2
1.159374596E1,3.687573960E-3,-4.842240080E-2,-5.448727906E-2,7.298760635E-2
1.160367396E1,-1.126480713E-2,-3.877105974E-2,1.455956697E-4,4.037464738E-2
1.161360296E1,-4.380217767E-2,-1.709935991E-2,-5.748690069E-2,7.426818046E-2
1.162353196E1,-4.317126310E-2,-1.340136146E-2,-1.496998304E-1,1.563758091E-1
1.163345996E1,-3.678035690E-2,-2.042414155E-3,-6.977131605E-2,7.889868600E-2
1.164338896E1,-5.396632869E-2,-4.578552581E-4,1.646464831E-1,1.732658035E-1
1.165331696E1,3.172973301E-3,3.971776050E-3,-2.152681679E-1,2.153281841E-1
1.166324596E1,1.221011918E-2,1.017512368E-2,-8.398823619E-2,8.547890951E-2
1.167317396E1,2.692395215E-2,4.925310742E-3,-4.821730971E-2,5.544426788E-2
1.168310296E1,3.313971598E-2,7.737108842E-3,4.788460314E-2,5.874554320E-2
1.169303096E1,1.122135501E-2,9.284008015E-3,-9.252750993E-2,9.366670543E-2
1.170295996E1,4.791638824E-2,3.747586492E-2,-1.242597646E-1,1.383506769E-1
1.171288796E1,5.858014729E-3,2.931198243E-2,4.009494245E-2,5.001112937E-2
1.172281696E1,2.640390627E-2,1.371694665E-2,-8.279657364E-2,8.798064275E-2
1.173274496E1,4.185999759E-2,2.114654677E-2,-6.887961566E-2,8.332969034E-2
1.174267396E1,7.400446264E-3,-2.571057267E-3,-3.179131150E-3,8.454810184E-3
1.175260196E1,3.912913774E-2,3.912116177E-3,7.740544081E-3,4.007879859E-2
1.176253096E1,7.515298370E-3,7.816484794E-3,-5.274246991E-2,5.384556877E-2
1.177245896E1,4.367540273E-2,8.662448991E-3,-3.688599050E-2,5.782002353E-2
1.178238796E1,4.529015701E-2,-3.558971761E-2,-4.378278136E-2,7.235162932E-2
1.179231596E1,8.388388166E-3,-2.100520860E-2,-1.159374225E-1,1.181231128E-1
1.180224496E1,6.362268557E-2,-4.552813869E-2,-2.778129101E-2,8.302082667E-2
1.181217296E1,5.545190519E-2,-6.172832474E-3,-5.203904986E-2,7.629600488E-2
1.182210196E1,6.355468428E-2,-1.248026054E-2,-5.263429642E-2,8.345851638E-2
1.183202996E1,3.741457880E-2,1.997427139E-2,-5.982520223E-2,7.333401016E-2
1.184195896E1,4.608827454E-2,1.742201658E-2,-1.562317550E-1,1.638170229E-1
1.185188696E1,3.055323668E-2,7.152186278E-3,4.928150296E-2,5.842363027E-2
1.186181596E1,2.429316192E-2,-1.594976077E-2,-1.114876914E-1,1.152130979E-1
1.187174496E1,4.402198730E-2,-4.625037946E-2,4.897744775E-2,8.047250061E-2
1.188167296E1,5.080857642E-2,-2.303585524E-2,-1.023613572E-1,1.165761962E-1
1.189160196E1,4.016234075E-2,-2.529786889E-2,1.366845131E-1,1.446915751E-1
